"AmbushConvoy_BackyardBarbecue.dialogueList7.dialogueContent0.words";"One down. Keep engaging those threats and we'll be out of here. ";"One down. Keep engaging those threats and we'll be out of here. ";;;
"AmbushConvoy_BackyardBarbecue.dialogueList8.dialogueContent0.words";"The convoy is finished, now get what mechs you have to the extraction point and we'll pull you out. Move quickly.";"The convoy is finished, now get what mechs you have to the extraction point and we'll pull you out. Move quickly.";;;
"AmbushConvoy_BackyardBarbecue.dialogueList9.dialogueContent0.words";"Enemy Reinforcements, get ready for contact.";"Enemy Reinforcements, get ready for contact.";;;
"AmbushConvoy_BackyardBarbecue.longDescription";"Clever smugglers, hiding in plain sight. Now that their cover's blown, they're likely to call for military backup.";"Clever smugglers, hiding in plain sight. Now that their cover's blown, they're likely to call for military backup.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList0.description";"The objective for destroying the convoy units.";"The objective for destroying the convoy units.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList0.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";;;
"AmbushConvoy_BackyardBarbecue.objectiveList1.description";"The objective for destroying the units guarding the convoy.";"The objective for destroying the units guarding the convoy.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList1.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";;;
"AmbushConvoy_BackyardBarbecue.objectiveList2.description";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList2.title";"Stop Convoy from Escaping";"Stop Convoy from Escaping";;;
"AmbushConvoy_BackyardBarbecue.objectiveList3.description";"The objective for the player to intercept/observe the enemy convoy.";"The objective for the player to intercept/observe the enemy convoy.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList3.title";"Recon the Convoy's Route";"Recon the Convoy's Route";;;
"AmbushConvoy_BackyardBarbecue.objectiveList4.description";"The objective for the player units escaping and finishing the mission.";"The objective for the player units escaping and finishing the mission.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList4.title";"Get to the Evac Zone";"Get to the Evac Zone";;;
"AmbushConvoy_BackyardBarbecue.objectiveList5.description";"The objective for killing the additional units that ambush you.";"The objective for killing the additional units that ambush you.";;;
"AmbushConvoy_BackyardBarbecue.objectiveList5.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"AmbushConvoy_BackyardBarbecue.shortDescription";"We maintain a very accurate registry of all military convoys on this planet. Recently, an analyst spotted something odd: a convoy that wasn't accounted for anywhere in our records. It's been regularly traveling along one of our standard logistical routes, and using our logistical comms, which is how it evaded detection for so long. Our signals intercepts tell us they're {TEAM_TAR.FactionDef.Demonym} drivers, so we have to assume they're smuggling right in our own backyard. We don't want to spook them with our own military comm chatter; we need an independent force to intercept and destroy them.";"We maintain a very accurate registry of all military convoys on this planet. Recently, an analyst spotted something odd: a convoy that wasn't accounted for anywhere in our records. It's been regularly traveling along one of our standard logistical routes, and using our logistical comms, which is how it evaded detection for so long. Our signals intercepts tell us they're {TEAM_TAR.FactionDef.Demonym} drivers, so we have to assume they're smuggling right in our own backyard. We don't want to spook them with our own military comm chatter; we need an independent force to intercept and destroy them.";;;
"AmbushConvoy_BackyardBarbecue_Alt.contractName";"Backyard Barbecue";"Backyard Barbecue";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList0.dialogueContent0.words";"According to these survey maps, you should be able to see the convoy's route from this location.";"According to these survey maps, you should be able to see the convoy's route from this location.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList0.dialogueContent1.words";"Once you have eyes on them, destroy the vehicles. Any other units are at your discretion, but there shouldn't be much opposition.";"Once you have eyes on them, destroy the vehicles. Any other units are at your discretion, but there shouldn't be much opposition.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList0.dialogueContent2.words";"Famous last words. Commander, when you're ready for pickup, I'll meet you at this LZ.";"Famous last words. Commander, when you're ready for pickup, I'll meet you at this LZ.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList1.dialogueContent0.words";"Darius, we need to have a talk about what, exactly, you mean by 'not much opposition'.";"Darius, we need to have a talk about what, exactly, you mean by 'not much opposition'.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList2.dialogueContent0.words";"This contract turned out to be quite a bit more exciting than we were led to believe.";"This contract turned out to be quite a bit more exciting than we were led to believe.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList3.dialogueContent0.words";"We have a lock on the target vehicles. They should be to your front. Engage and destory, Commander.";"We have a lock on the target vehicles. They should be to your front. Engage and destory, Commander.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList4.dialogueContent0.words";"That's got it, keep firing on those targets until they are neutralized. ";"That's got it, keep firing on those targets until they are neutralized. ";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList5.dialogueContent0.words";"Two full lances? I'd call that a lot more opposition than we were led to believe.";"Two full lances? I'd call that a lot more opposition than we were led to believe.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList5.dialogueContent1.words";"Yes. This was clearly a trap, and our employers let us stumble right into it. Commander, clear out that convoy while I have a conversation with our {TEAM_EMP.FactionDef.Demonym} contact.";"Yes. This was clearly a trap, and our employers let us stumble right into it. Commander, clear out that convoy while I have a conversation with our {TEAM_EMP.FactionDef.Demonym} contact.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList6.dialogueContent0.words";"Boss, those vehicles are about to leave the AO. If we lose them, we don't get paid.";"Boss, those vehicles are about to leave the AO. If we lose them, we don't get paid.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList7.dialogueContent0.words";"One down. Keep engaging those threats and we'll be out of here. ";"One down. Keep engaging those threats and we'll be out of here. ";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList8.dialogueContent0.words";"The convoy is finished, now get what mechs you have to the extraction point and we'll pull you out. Move quickly.";"The convoy is finished, now get what mechs you have to the extraction point and we'll pull you out. Move quickly.";;;
"AmbushConvoy_BackyardBarbecue_Alt.dialogueList9.dialogueContent0.words";"Enemy Reinforcements, get ready for contact.";"Enemy Reinforcements, get ready for contact.";;;
"AmbushConvoy_BackyardBarbecue_Alt.longDescription";"Clever smugglers, hiding in plain sight. Now that their cover's blown, they'll probably call for military backup.";"Clever smugglers, hiding in plain sight. Now that their cover's blown, they'll probably call for military backup.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList0.description";"The objective for destroying the convoy units.";"The objective for destroying the convoy units.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList0.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList1.description";"The objective for destroying the units guarding the convoy.";"The objective for destroying the units guarding the convoy.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList1.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList2.description";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList2.title";"Stop Convoy from Escaping";"Stop Convoy from Escaping";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList3.description";"The objective for the player to intercept/observe the enemy convoy.";"The objective for the player to intercept/observe the enemy convoy.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList3.title";"Recon the Convoy's Route";"Recon the Convoy's Route";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList4.description";"The objective for the player units escaping and finishing the mission.";"The objective for the player units escaping and finishing the mission.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList4.title";"Get to the Evac Zone";"Get to the Evac Zone";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList5.description";"The objective for killing the additional units that ambush you.";"The objective for killing the additional units that ambush you.";;;
"AmbushConvoy_BackyardBarbecue_Alt.objectiveList5.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"AmbushConvoy_BackyardBarbecue_Alt.shortDescription";"We maintain a very accurate registry of all military convoys on this planet. Recently, an analyst spotted something odd: a convoy that wasn't accounted for anywhere in our records. It's been regularly traveling along one of our standard logistical routes, and using our logistical comms, which is how it evaded detection for so long. Our signals intercepts tell us they're {TEAM_TAR.FactionDef.Demonym} drivers, so we have to assume they're smuggling right in our own backyard. We don't want to spook them with our own military comm chatter; we need an independent force to intercept and destroy them.";"We maintain a very accurate registry of all military convoys on this planet. Recently, an analyst spotted something odd: a convoy that wasn't accounted for anywhere in our records. It's been regularly traveling along one of our standard logistical routes, and using our logistical comms, which is how it evaded detection for so long. Our signals intercepts tell us they're {TEAM_TAR.FactionDef.Demonym} drivers, so we have to assume they're smuggling right in our own backyard. We don't want to spook them with our own military comm chatter; we need an independent force to intercept and destroy them.";;;
"AmbushConvoy_CovertSupplies.contractName";"Covert Supplies";"Covert Supplies";;;
"AmbushConvoy_CovertSupplies.dialogueList0.dialogueContent0.words";"We're tracking multiple units, Commander. That has to be our target.";"We're tracking multiple units, Commander. That has to be our target.";;;
"AmbushConvoy_CovertSupplies.dialogueList0.dialogueContent1.words";"Let's advance and get eyes on. Once we make contact, we need to strike quickly before the convoy escapes.";"Let's advance and get eyes on. Once we make contact, we need to strike quickly before the convoy escapes.";;;
"AmbushConvoy_CovertSupplies.dialogueList0.dialogueContent2.words";"Then proceed to the evac point for pickup.";"Then proceed to the evac point for pickup.";;;
"AmbushConvoy_CovertSupplies.dialogueList0.dialogueContent3.words";"Good luck, Commander.";"Good luck, Commander.";;;
"AmbushConvoy_CovertSupplies.dialogueList1.dialogueContent0.words";"Well done, Commander. Drinks are on me.";"Well done, Commander. Drinks are on me.";;;
"AmbushConvoy_CovertSupplies.dialogueList2.dialogueContent0.words";"That's a disappointing result, Commander.";"That's a disappointing result, Commander.";;;
"AmbushConvoy_CovertSupplies.dialogueList3.dialogueContent0.words";"We have a lock on the target vehicles. They should be to your front. Engage and destroy, Commander.";"We have a lock on the target vehicles. They should be to your front. Engage and destroy, Commander.";;;
"AmbushConvoy_CovertSupplies.dialogueList4.dialogueContent0.words";"That's got it, keep firing on those targets until they are neutralized. ";"That's got it, keep firing on those targets until they are neutralized. ";;;
"AmbushConvoy_CovertSupplies.dialogueList5.dialogueContent0.words";"Escorts are down, Commander. Good work. Let's wrap this up.";"Escorts are down, Commander. Good work. Let's wrap this up.";;;
"AmbushConvoy_CovertSupplies.dialogueList6.dialogueContent0.words";"The convoy's almost escaped, Commander. You need to step it up or we're going to miss the window of opportunity.";"The convoy's almost escaped, Commander. You need to step it up or we're going to miss the window of opportunity.";;;
"AmbushConvoy_CovertSupplies.dialogueList7.dialogueContent0.words";"One down. Keep engaging those threats and we'll be out of here. ";"One down. Keep engaging those threats and we'll be out of here. ";;;
"AmbushConvoy_CovertSupplies.dialogueList8.dialogueContent0.words";"The convoy is finished, now get what 'mechs you have to the extraction point and we'll pull you out. Move quickly.";"The convoy is finished, now get what 'mechs you have to the extraction point and we'll pull you out. Move quickly.";;;
"AmbushConvoy_CovertSupplies.dialogueList9.dialogueContent0.words";"Enemy Reinforcements, get ready for contact.";"Enemy Reinforcements, get ready for contact.";;;
"AmbushConvoy_CovertSupplies.longDescription";"Our employers don't really have any more legitimate a claim to this system than anyone else, but they do have the money to hire us, which is a solid argument for ownership.";"Our employers don't really have any more legitimate a claim to this system than anyone else, but they do have the money to hire us, which is a solid argument for ownership.";;;
"AmbushConvoy_CovertSupplies.objectiveList0.description";"The objective for destroying the convoy units.";"The objective for destroying the convoy units.";;;
"AmbushConvoy_CovertSupplies.objectiveList0.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";;;
"AmbushConvoy_CovertSupplies.objectiveList1.description";"The objective for destroying the units guarding the convoy.";"The objective for destroying the units guarding the convoy.";;;
"AmbushConvoy_CovertSupplies.objectiveList1.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";;;
"AmbushConvoy_CovertSupplies.objectiveList2.description";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";;;
"AmbushConvoy_CovertSupplies.objectiveList2.title";"Stop Convoy from Escaping";"Stop Convoy from Escaping";;;
"AmbushConvoy_CovertSupplies.objectiveList3.description";"The objective for the player to intercept/observe the enemy convoy.";"The objective for the player to intercept/observe the enemy convoy.";;;
"AmbushConvoy_CovertSupplies.objectiveList3.title";"Recon the Convoy's Route";"Recon the Convoy's Route";;;
"AmbushConvoy_CovertSupplies.objectiveList4.description";"The objective for the player units escaping and finishing the mission.";"The objective for the player units escaping and finishing the mission.";;;
"AmbushConvoy_CovertSupplies.objectiveList4.title";"Get to the Evac Zone";"Get to the Evac Zone";;;
"AmbushConvoy_CovertSupplies.objectiveList5.description";"The objective for killing the additional units that ambush you.";"The objective for killing the additional units that ambush you.";;;
"AmbushConvoy_CovertSupplies.objectiveList5.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"AmbushConvoy_CovertSupplies.shortDescription";"A routine orbital survey of {TGT_SYSTEM.name} picked up coded transmissions from the surface. Our intelligence experts believe these transmissions come from a well-hidden {TEAM_TAR.FactionDef.Demonym} facility in this supposedly uninhabited system. Needless to say, {TEAM_EMP.FactionDef.Name} is not willing to tolerate secret military bases in this region. We need a mercenary company to intercept one of the supply caravans traveling to the secret base. Even if we can't find their facility, we can still starve them out.";"A routine orbital survey of {TGT_SYSTEM.name} picked up coded transmissions from the surface. Our intelligence experts believe these transmissions come from a well-hidden {TEAM_TAR.FactionDef.Demonym} facility in this supposedly uninhabited system. Needless to say, {TEAM_EMP.FactionDef.Name} is not willing to tolerate secret military bases in this region. We need a mercenary company to intercept one of the supply caravans traveling to the secret base. Even if we can't find their facility, we can still starve them out.";;;
"AmbushConvoy_LogisticalBreakdown.contractName";"Logistical Breakdown";"Logistical Breakdown";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList0.dialogueContent0.words";"There's the {TEAM_TAR.FactionDef.Demonym} logistical convoy, Commander.";"There's the {TEAM_TAR.FactionDef.Demonym} logistical convoy, Commander.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList0.dialogueContent1.words";"Move up to a good vantage point, and let's find out what we're dealing with.";"Move up to a good vantage point, and let's find out what we're dealing with.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList0.dialogueContent2.words";"Once the convoy's destroyed, head for the evac point, or stick around to mop up the escorts.";"Once the convoy's destroyed, head for the evac point, or stick around to mop up the escorts.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList0.dialogueContent3.words";"Good luck, Commander. Oliveira out.";"Good luck, Commander. Oliveira out.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList1.dialogueContent0.words";"That's another one in the bag. Let's head home.";"That's another one in the bag. Let's head home.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList2.dialogueContent0.words";"That's a disappointing result, Commander.";"That's a disappointing result, Commander.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList3.dialogueContent0.words";"We have a lock on the target vehicles. They should be to your front. Engage and destroy, Commander.";"We have a lock on the target vehicles. They should be to your front. Engage and destroy, Commander.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList4.dialogueContent0.words";"That's got it, keep firing on those targets until they are neutralized. ";"That's got it, keep firing on those targets until they are neutralized. ";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList5.dialogueContent0.words";"That's all of the escorts, Commander. Good shooting.";"That's all of the escorts, Commander. Good shooting.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList6.dialogueContent0.words";"The convoy's almost escaped, Commander. You need to step it up or we're going to miss the window of opportunity.";"The convoy's almost escaped, Commander. You need to step it up or we're going to miss the window of opportunity.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList7.dialogueContent0.words";"One down. Keep engaging those threats and we'll be out of here. ";"One down. Keep engaging those threats and we'll be out of here. ";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList8.dialogueContent0.words";"The convoy is finished, now get what 'mechs you have to the extraction point and we'll pull you out. Move quickly.";"The convoy is finished, now get what 'mechs you have to the extraction point and we'll pull you out. Move quickly.";;;
"AmbushConvoy_LogisticalBreakdown.dialogueList9.dialogueContent0.words";"Enemy Reinforcements, get ready for contact.";"Enemy Reinforcements, get ready for contact.";;;
"AmbushConvoy_LogisticalBreakdown.longDescription";"When I hear 'unknown number of military units', I get nervous. This could be tough, Commander.";"When I hear 'unknown number of military units', I get nervous. This could be tough, Commander.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList0.description";"The objective for destroying the convoy units.";"The objective for destroying the convoy units.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList0.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";"Destroy the {TEAM_TAR.FactionDef.Demonym} Convoy";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList1.description";"The objective for destroying the units guarding the convoy.";"The objective for destroying the units guarding the convoy.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList1.title";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";"Destroy the {TEAM_TAR.FactionDef.Demonym} Escorts";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList2.description";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";"The objective for preventing the enemy from reaching their escape point, if this happens the player will lose.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList2.title";"Stop Convoy from Escaping";"Stop Convoy from Escaping";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList3.description";"The objective for the player to intercept/observe the enemy convoy.";"The objective for the player to intercept/observe the enemy convoy.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList3.title";"Recon the Convoy's Route";"Recon the Convoy's Route";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList4.description";"The objective for the player units escaping and finishing the mission.";"The objective for the player units escaping and finishing the mission.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList4.title";"Get to the Evac Zone";"Get to the Evac Zone";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList5.description";"The objective for killing the additional units that ambush you.";"The objective for killing the additional units that ambush you.";;;
"AmbushConvoy_LogisticalBreakdown.objectiveList5.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"AmbushConvoy_LogisticalBreakdown.shortDescription";"We're tracking a regular {TEAM_TAR.FactionDef.Demonym} logistical convoy through this area, and believe the convoy is carrying critical supplies for an unknown number of military units. We'd like you to destroy the convoy and any supplies it might be hauling. We have no information on what defenses the convoy is likely to have, so assume at least one lance escorting. If so, there is a bonus in it for you if you eliminate that escort lance.";"We're tracking a regular {TEAM_TAR.FactionDef.Demonym} logistical convoy through this area, and believe the convoy is carrying critical supplies for an unknown number of military units. We'd like you to destroy the convoy and any supplies it might be hauling. We have no information on what defenses the convoy is likely to have, so assume at least one lance escorting. If so, there is a bonus in it for you if you eliminate that escort lance.";;;
"AmbushConvoy_Massacre_Pirate_NEW.contractName";"Reprisal";"Reprisal";;;
"AmbushConvoy_Massacre_Pirate_NEW.dialogueList0.dialogueContent0.words";"All right, Commander, our goal is to track down the convoy...";"All right, Commander, our goal is to track down the convoy...";;;
"AmbushConvoy_Massacre_Pirate_NEW.dialogueList0.dialogueContent1.words";"...so let's scout out the target area. When we've found the convoy, we stop it from reaching its destination.";"...so let's scout out the target area. When we've found the convoy, we stop it from reaching its destination.";;;
