"SimpleBattle_HardContact.shortDescription";"In violation of local treaties, a significant combat unit consisting of two lances of 'Mechs has dropped on {TGT_SYSTEM.Name}. Your task is to assault and dislodge the {TEAM_TAR.FactionDef.Demonym} force. You will send a definitive message: Unsanctioned military operations on {TGT_SYSTEM.name} will be eliminated with extreme prejudice. Leave none standing.";"In violation of local treaties, a significant combat unit consisting of two lances of 'Mechs has dropped on {TGT_SYSTEM.Name}. Your task is to assault and dislodge the {TEAM_TAR.FactionDef.Demonym} force. You will send a definitive message: Unsanctioned military operations on {TGT_SYSTEM.name} will be eliminated with extreme prejudice. Leave none standing.";;;
"SimpleBattle_HotLanding_Hard.contractName";"Hostile Insertion";"Hostile Insertion";;;
"SimpleBattle_HotLanding_Hard.dialogueList0.dialogueContent0.words";"This is where the satellite pictures showed the hostile lance touching down.";"This is where the satellite pictures showed the hostile lance touching down.";;;
"SimpleBattle_HotLanding_Hard.dialogueList0.dialogueContent1.words";"Move up and make contact; let's see what we're dealing with.";"Move up and make contact; let's see what we're dealing with.";;;
"SimpleBattle_HotLanding_Hard.dialogueList0.dialogueContent2.words";"Expect serious resistance. Oliveira out.";"Expect serious resistance. Oliveira out.";;;
"SimpleBattle_HotLanding_Hard.dialogueList1.dialogueContent0.words";"That's the last of them, Commander. Let's dust off and go home.";"That's the last of them, Commander. Let's dust off and go home.";;;
"SimpleBattle_HotLanding_Hard.dialogueList2.dialogueContent0.words";"I'm pulling you out. We can't get this one done.";"I'm pulling you out. We can't get this one done.";;;
"SimpleBattle_HotLanding_Hard.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_HotLanding_Hard.longDescription";"If they just set down, they may not be battle-ready; we might catch them with their metaphorical pants down.";"If they just set down, they may not be battle-ready; we might catch them with their metaphorical pants down.";;;
"SimpleBattle_HotLanding_Hard.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_HotLanding_Hard.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_HotLanding_Hard.shortDescription";"Satellite surveillance pictures show that a heavy lance was inserted onto the planet's surface by a {TEAM_TAR.FactionDef.Demonym} DropShip. Currently we believe they're securing their LZ, preparing for whatever operation they have planned. Before they finish securing the area, we'd like you to interrupt them. They're heavily armed so expect strong resistance.";"Satellite surveillance pictures show that a heavy lance was inserted onto the planet's surface by a {TEAM_TAR.FactionDef.Demonym} DropShip. Currently we believe they're securing their LZ, preparing for whatever operation they have planned. Before they finish securing the area, we'd like you to interrupt them. They're heavily armed so expect strong resistance.";;;
"SimpleBattle_Pirate_Distraction_Hard.contractName";"Distraction";"Distraction";;;
"SimpleBattle_Pirate_Distraction_Hard.dialogueList0.dialogueContent0.words";"This is the place. Time to start the party, Commander.";"This is the place. Time to start the party, Commander.";;;
"SimpleBattle_Pirate_Distraction_Hard.dialogueList0.dialogueContent1.words";"Our targets should be somewhere in this vicinity. Let's hit them hard and get them excited.";"Our targets should be somewhere in this vicinity. Let's hit them hard and get them excited.";;;
"SimpleBattle_Pirate_Distraction_Hard.dialogueList0.dialogueContent2.words";"Oh, and remember they're going to call for reinforcements.";"Oh, and remember they're going to call for reinforcements.";;;
"SimpleBattle_Pirate_Distraction_Hard.dialogueList1.dialogueContent0.words";"Well, I hope that distraction was sufficient for our friends' purposes.";"Well, I hope that distraction was sufficient for our friends' purposes.";;;
"SimpleBattle_Pirate_Distraction_Hard.dialogueList2.dialogueContent0.words";"What a disaster. I only hope our failure doesn't get our friends caught.";"What a disaster. I only hope our failure doesn't get our friends caught.";;;
"SimpleBattle_Pirate_Distraction_Hard.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_Pirate_Distraction_Hard.longDescription";"Intentionally provoking a patrol to get it to call for reinforcements. What does it say about our jobs that this isn't the craziest mission we've done?";"Intentionally provoking a patrol to get it to call for reinforcements. What does it say about our jobs that this isn't the craziest mission we've done?";;;
"SimpleBattle_Pirate_Distraction_Hard.objectiveList0.description";"The primary objective to destroy the enemy lance.";"The primary objective to destroy the enemy lance.";;;
"SimpleBattle_Pirate_Distraction_Hard.objectiveList0.title";"Destroy Enemy Patrol";"Destroy Enemy Patrol";;;
"SimpleBattle_Pirate_Distraction_Hard.objectiveList1.description";"An OPTIONAL primary objective to destroy the second enemy lance.";"An OPTIONAL primary objective to destroy the second enemy lance.";;;
"SimpleBattle_Pirate_Distraction_Hard.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_Pirate_Distraction_Hard.shortDescription";"We have an operation planned to raid a {TEAM_TAR.FactionDef.Demonym} logistical base, steal everything that isn't nailed down, and sell it on the black market. There's a missing element in the plan: you. We need you to draw off a {TEAM_TAR.FactionDef.Demonym} patrol so that we can move into the base unopposed and load the goods. We figure that you hit the patrol, they call for reinforcements, and then you take those out as well. Then, we sell the stuff and split the take with you.";"We have an operation planned to raid a {TEAM_TAR.FactionDef.Demonym} logistical base, steal everything that isn't nailed down, and sell it on the black market. There's a missing element in the plan: you. We need you to draw off a {TEAM_TAR.FactionDef.Demonym} patrol so that we can move into the base unopposed and load the goods. We figure that you hit the patrol, they call for reinforcements, and then you take those out as well. Then, we sell the stuff and split the take with you.";;;
"SimpleBattle_Pirate_InsurancePolicy.contractName";"Insurance Policy";"Insurance Policy";;;
"SimpleBattle_Pirate_InsurancePolicy.dialogueList0.dialogueContent0.words";"The target lance is somewhere in this vicinity, Commander.";"The target lance is somewhere in this vicinity, Commander.";;;
"SimpleBattle_Pirate_InsurancePolicy.dialogueList0.dialogueContent1.words";"Hey, Commander; I'm seeing movement in this area; could be our boys.";"Hey, Commander; I'm seeing movement in this area; could be our boys.";;;
"SimpleBattle_Pirate_InsurancePolicy.dialogueList0.dialogueContent2.words";"Once you hit them, keep your eyes open for reinforcements.";"Once you hit them, keep your eyes open for reinforcements.";;;
"SimpleBattle_Pirate_InsurancePolicy.dialogueList1.dialogueContent0.words";"I'm guessing that insurance policy looks a lot more attractive now.";"I'm guessing that insurance policy looks a lot more attractive now.";;;
"SimpleBattle_Pirate_InsurancePolicy.dialogueList2.dialogueContent0.words";"We just convinced them that they definitely don't need an insurance policy from pirates.";"We just convinced them that they definitely don't need an insurance policy from pirates.";;;
"SimpleBattle_Pirate_InsurancePolicy.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_Pirate_InsurancePolicy.longDescription";"Why the subterfuge? Why not just come out and say 'we want you to blow up a {TEAM_TAR.FactionDef.Demonym} lance'? I don't understand pirates at all.";"Why the subterfuge? Why not just come out and say 'we want you to blow up a {TEAM_TAR.FactionDef.Demonym} lance'? I don't understand pirates at all.";;;
"SimpleBattle_Pirate_InsurancePolicy.objectiveList0.description";"The primary objective to destroy the enemy lance.";"The primary objective to destroy the enemy lance.";;;
"SimpleBattle_Pirate_InsurancePolicy.objectiveList0.title";"Destroy Enemy Patrol";"Destroy Enemy Patrol";;;
"SimpleBattle_Pirate_InsurancePolicy.objectiveList1.description";"An OPTIONAL primary objective to destroy the second enemy lance.";"An OPTIONAL primary objective to destroy the second enemy lance.";;;
"SimpleBattle_Pirate_InsurancePolicy.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_Pirate_InsurancePolicy.shortDescription";"We've been offering our good friends, {TEAM_TAR.FactionDef.Name}, the opportunity to buy an insurance policy on their 'Mechs. I mean, they're big, complicated pieces of machinery, right? And hardly anyone knows how to fix them? So we're offering to insure them just in case something accidental happens to them. Would you believe they said 'no thanks'? It was a really good offer. We want to show them just how good. We'd like you to cause something accidental to happen to their 'Mechs.";"We've been offering our good friends, {TEAM_TAR.FactionDef.Name}, the opportunity to buy an insurance policy on their 'Mechs. I mean, they're big, complicated pieces of machinery, right? And hardly anyone knows how to fix them? So we're offering to insure them just in case something accidental happens to them. Would you believe they said 'no thanks'? It was a really good offer. We want to show them just how good. We'd like you to cause something accidental to happen to their 'Mechs.";;;
"SimpleBattle_PrideAndVanity.contractName";"Pride and Vanity";"Pride and Vanity";;;
"SimpleBattle_PrideAndVanity.dialogueList0.dialogueContent0.words";"Commander, you've reached the {TEAM_TAR.FactionDef.Demonym} family's territory.";"Commander, you've reached the {TEAM_TAR.FactionDef.Demonym} family's territory.";;;
"SimpleBattle_PrideAndVanity.dialogueList0.dialogueContent1.words";"Be on the lookout for reinforcements. We'll need to eliminate all enemy forces that take the field.";"Be on the lookout for reinforcements. We'll need to eliminate all enemy forces that take the field.";;;
"SimpleBattle_PrideAndVanity.dialogueList0.dialogueContent2.words";"Don't be complacent if the 'Mechs look a little worse for wear; they can still kill you.";"Don't be complacent if the 'Mechs look a little worse for wear; they can still kill you.";;;
"SimpleBattle_PrideAndVanity.dialogueList1.dialogueContent0.words";"Good job, Commander. Let's get out of here.";"Good job, Commander. Let's get out of here.";;;
"SimpleBattle_PrideAndVanity.dialogueList2.dialogueContent0.words";"This family is going to have to fend for themselves. We're pulling out.";"This family is going to have to fend for themselves. We're pulling out.";;;
"SimpleBattle_PrideAndVanity.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_PrideAndVanity.longDescription";"Commander, as soon as you make contact, expect any nearby enemy forces to close on your position.";"Commander, as soon as you make contact, expect any nearby enemy forces to close on your position.";;;
"SimpleBattle_PrideAndVanity.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_PrideAndVanity.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_PrideAndVanity.shortDescription";"A family associated with {TEAM_TAR.FactionDef.Name} has been threatening military action against their {TEAM_EMP.FactionDef.Demonym} neighbors on {TGT_SYSTEM.Name}. Neither of us has any legal claim in this system, but as our allied nobles have requested help and protection, we're willing to intervene. We need a deniable force to step in and destroy the {TEAM_TAR.FactionDef.Demonym} threat.";"A family associated with {TEAM_TAR.FactionDef.Name} has been threatening military action against their {TEAM_EMP.FactionDef.Demonym} neighbors on {TGT_SYSTEM.Name}. Neither of us has any legal claim in this system, but as our allied nobles have requested help and protection, we're willing to intervene. We need a deniable force to step in and destroy the {TEAM_TAR.FactionDef.Demonym} threat.";;;
"SimpleBattle_RaidingParty_Hard.contractName";"Drop Interception";"Drop Interception";;;
"SimpleBattle_RaidingParty_Hard.dialogueList0.dialogueContent0.words";"The enemy dropship landed somewhere in this area, Commander.";"The enemy dropship landed somewhere in this area, Commander.";;;
"SimpleBattle_RaidingParty_Hard.dialogueList0.dialogueContent1.words";"Acquire their location and engage them.";"Acquire their location and engage them.";;;
"SimpleBattle_RaidingParty_Hard.dialogueList0.dialogueContent2.words";"Let's put a stop to their raid, Commander.";"Let's put a stop to their raid, Commander.";;;
"SimpleBattle_RaidingParty_Hard.dialogueList1.dialogueContent0.words";"Good job, commander. Let's debrief aboard the ship.";"Good job, commander. Let's debrief aboard the ship.";;;
"SimpleBattle_RaidingParty_Hard.dialogueList2.dialogueContent0.words";"The {TEAM_TAR.FactionDef.Demonym} raiders are going to run roughshod over the region.";"The {TEAM_TAR.FactionDef.Demonym} raiders are going to run roughshod over the region.";;;
"SimpleBattle_RaidingParty_Hard.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_RaidingParty_Hard.longDescription";"Commander, {TEAM_TAR.FactionDef.ShortName} wouldn't send a dropship if they didn't mean business. So if we take this job, we should stay alert down there.";"Commander, {TEAM_TAR.FactionDef.ShortName} wouldn't send a dropship if they didn't mean business. So if we take this job, we should stay alert down there.";;;
"SimpleBattle_RaidingParty_Hard.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_RaidingParty_Hard.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_RaidingParty_Hard.shortDescription";"We have detected an inbound dropship belonging to {TEAM_TAR.FactionDef.Name}. Our local defense forces in the expected drop area are ill-equipped to handle a lance of 'Mechs, but with your aid we can ensure that the raid does minimal damage. We'd like you to intercept the {TEAM_TAR.FactionDef.Demonym} lance and destroy it.";"We have detected an inbound dropship belonging to {TEAM_TAR.FactionDef.Name}. Our local defense forces in the expected drop area are ill-equipped to handle a lance of 'Mechs, but with your aid we can ensure that the raid does minimal damage. We'd like you to intercept the {TEAM_TAR.FactionDef.Demonym} lance and destroy it.";;;
"SimpleBattle_SearchDenial.contractName";"Search Denial";"Search Denial";;;
"SimpleBattle_SearchDenial.dialogueList0.dialogueContent0.words";"Our employer's intel was accurate, Commander. We've spotted our targets.";"Our employer's intel was accurate, Commander. We've spotted our targets.";;;
"SimpleBattle_SearchDenial.dialogueList0.dialogueContent1.words";"Move up to this area and make contact, and then engage and destroy them.";"Move up to this area and make contact, and then engage and destroy them.";;;
"SimpleBattle_SearchDenial.dialogueList0.dialogueContent2.words";"Good hunting, Commander.";"Good hunting, Commander.";;;
"SimpleBattle_SearchDenial.dialogueList1.dialogueContent0.words";"That ought to buy our employers enough time to track down the prospector's story.";"That ought to buy our employers enough time to track down the prospector's story.";;;
"SimpleBattle_SearchDenial.dialogueList2.dialogueContent0.words";"I'm pulling us out, Commander. Let's not die on an empty rock in space for a wild goose chase.";"I'm pulling us out, Commander. Let's not die on an empty rock in space for a wild goose chase.";;;
"SimpleBattle_SearchDenial.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_SearchDenial.longDescription";"One guy in a spacer bar says the wrong thing and every major power goes scrambling after LosTech.";"One guy in a spacer bar says the wrong thing and every major power goes scrambling after LosTech.";;;
"SimpleBattle_SearchDenial.objectiveList0.description";"The primary objective to destroy the enemy lance.";"The primary objective to destroy the enemy lance.";;;
"SimpleBattle_SearchDenial.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_SearchDenial.objectiveList1.description";"An OPTIONAL primary objective to destroy the second enemy lance.";"An OPTIONAL primary objective to destroy the second enemy lance.";;;
"SimpleBattle_SearchDenial.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"SimpleBattle_SearchDenial.shortDescription";"A prospector with a loose tongue mentioned that he'd located a possible cache of Star League technology on this backwater planet. We've assembled an expert team along with a military force to protect them. They're prepared to investigate, but we've received word that {TEAM_TAR.FactionDef.Name} also learned of this cache, and dispatched their own lance to find and secure it. We'd like you to intercept this hostile lance and destroy it while the {TEAM_EMP.FactionDef.Demonym} team conducts a thorough search.";"A prospector with a loose tongue mentioned that he'd located a possible cache of Star League technology on this backwater planet. We've assembled an expert team along with a military force to protect them. They're prepared to investigate, but we've received word that {TEAM_TAR.FactionDef.Name} also learned of this cache, and dispatched their own lance to find and secure it. We'd like you to intercept this hostile lance and destroy it while the {TEAM_EMP.FactionDef.Demonym} team conducts a thorough search.";;;
"SimpleBattle_SecureBorders.contractName";"Secure Borders";"Secure Borders";;;
"SimpleBattle_SecureBorders.dialogueList0.dialogueContent0.words";"This is the border region our employers are worried about.";"This is the border region our employers are worried about.";;;
"SimpleBattle_SecureBorders.dialogueList0.dialogueContent1.words";"Orbital surveillance suggests our targets are in this region.";"Orbital surveillance suggests our targets are in this region.";;;
"SimpleBattle_SecureBorders.dialogueList0.dialogueContent2.words";"Let's move up and make contact. Oliveira out.";"Let's move up and make contact. Oliveira out.";;;
"SimpleBattle_SecureBorders.dialogueList1.dialogueContent0.words";"Just the way I like missions to go: simple, with a fat payday at the end.";"Just the way I like missions to go: simple, with a fat payday at the end.";;;
"SimpleBattle_SecureBorders.dialogueList2.dialogueContent0.words";"Time to cut our losses and clear out of here, Commander. We're not going to win this.";"Time to cut our losses and clear out of here, Commander. We're not going to win this.";;;
"SimpleBattle_SecureBorders.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_SecureBorders.longDescription";"A straightforward job, Commander. This kind of back and forth is typical on Periphery worlds.";"A straightforward job, Commander. This kind of back and forth is typical on Periphery worlds.";;;
"SimpleBattle_SecureBorders.objectiveList0.title";"Destroy {TEAM_TAR.FactionDef.Name} Units";"Destroy {TEAM_TAR.FactionDef.Name} Units";;;
"SimpleBattle_SecureBorders.objectiveList1.description";"An OPTIONAL primary objective to destroy the second enemy lance. ";"An OPTIONAL primary objective to destroy the second enemy lance. ";;;
"SimpleBattle_SecureBorders.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Name} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Name} Reinforcements";;;
"SimpleBattle_SecureBorders.shortDescription";"Commander, {TEAM_EMP.FactionDef.Demonym} surveillance teams have picked up what we believe to be the signature of an active patrol of {TEAM_TAR.FactionDef.Demonym} 'Mechs engaging in reconnaissance near the borders of our holdings on this planet. This is technically not a violation of our sovereignty but it's clearly provocative. We need you to send a message, by destroying the patrol 'Mechs. Should you encounter any other {TEAM_TAR.FactionDef.Demonym} units, there will be a bonus for destroying those as well.";"Commander, {TEAM_EMP.FactionDef.Demonym} surveillance teams have picked up what we believe to be the signature of an active patrol of {TEAM_TAR.FactionDef.Demonym} 'Mechs engaging in reconnaissance near the borders of our holdings on this planet. This is technically not a violation of our sovereignty but it's clearly provocative. We need you to send a message, by destroying the patrol 'Mechs. Should you encounter any other {TEAM_TAR.FactionDef.Demonym} units, there will be a bonus for destroying those as well.";;;
"SimpleBattle_SettlingAGrudge_Hard.contractName";"Retribution";"Retribution";;;
"SimpleBattle_SettlingAGrudge_Hard.dialogueList0.dialogueContent0.words";"You've arrived at the location our employer specified, Commander.";"You've arrived at the location our employer specified, Commander.";;;
"SimpleBattle_SettlingAGrudge_Hard.dialogueList0.dialogueContent1.words";"Move forward, acquire a target lance and light them up.";"Move forward, acquire a target lance and light them up.";;;
"SimpleBattle_SettlingAGrudge_Hard.dialogueList0.dialogueContent2.words";"Keep an eye out for reinforcements. I get the impression these folks are a bit twitchy.";"Keep an eye out for reinforcements. I get the impression these folks are a bit twitchy.";;;
"SimpleBattle_SettlingAGrudge_Hard.dialogueList1.dialogueContent0.words";"Excellent work, Commander. That should send the appropriate message.";"Excellent work, Commander. That should send the appropriate message.";;;
"SimpleBattle_SettlingAGrudge_Hard.dialogueList2.dialogueContent0.words";"We may have kicked a hornet's nest, Commander. Time to pull out.";"We may have kicked a hornet's nest, Commander. Time to pull out.";;;
"SimpleBattle_SettlingAGrudge_Hard.dialogueList3.dialogueContent0.words";"A primary target is damaged, Commander! Keep it up!";"A primary target is damaged, Commander! Keep it up!";;;
"SimpleBattle_SettlingAGrudge_Hard.longDescription";"If they want to show military strength here in {TGT_SYSTEM.Name}, we can do that for them.";"If they want to show military strength here in {TGT_SYSTEM.Name}, we can do that for them.";;;
"SimpleBattle_SettlingAGrudge_Hard.objectiveList0.title";"Destroy Enemy Units";"Destroy Enemy Units";;;
"SimpleBattle_SettlingAGrudge_Hard.objectiveList1.title";"Destroy Reinforcements";"Destroy Reinforcements";;;
"SimpleBattle_SettlingAGrudge_Hard.shortDescription";"Within the last three months, {TEAM_TAR.FactionDef.Name} has struck our facilities, personnel, and supply convoys over half a dozen times. My superiors in the {TEAM_EMP.FactionDef.Government} leadership would like to even the score. We'd like to hire you to find a {TEAM_TAR.FactionDef.Demonym} lance and destroy it, to demonstrate we are not without military resources on {TGT_SYSTEM.Name}.";"Within the last three months, {TEAM_TAR.FactionDef.Name} has struck our facilities, personnel, and supply convoys over half a dozen times. My superiors in the {TEAM_EMP.FactionDef.Government} leadership would like to even the score. We'd like to hire you to find a {TEAM_TAR.FactionDef.Demonym} lance and destroy it, to demonstrate we are not without military resources on {TGT_SYSTEM.Name}.";;;
"SimpleBattle_TakeTheBait_Hard.contractName";"Heavy Lure";"Heavy Lure";;;
"SimpleBattle_TakeTheBait_Hard.dialogueList0.dialogueContent0.words";"We're in the area where the hostile 'Mech was sighted.";"We're in the area where the hostile 'Mech was sighted.";;;
"SimpleBattle_TakeTheBait_Hard.dialogueList0.dialogueContent1.words";"Move up and try to flush it out; let's see what sort of trap this is.";"Move up and try to flush it out; let's see what sort of trap this is.";;;
"SimpleBattle_TakeTheBait_Hard.dialogueList0.dialogueContent2.words";"Stay alert, Commander. Oliveira out.";"Stay alert, Commander. Oliveira out.";;;
"SimpleBattle_TakeTheBait_Hard.dialogueList1.dialogueContent0.words";"All targets down, Commander. Good shooting.";"All targets down, Commander. Good shooting.";;;
"SimpleBattle_TakeTheBait_Hard.dialogueList2.dialogueContent0.words";"We're not going to be able to pull a win out of this one, Commander.";"We're not going to be able to pull a win out of this one, Commander.";;;
