"chassisdef_dragon_DRG-11R.Description.Details";"The Dragon II is a Heavy BattleMech built by LAW for the armed forces of the Draconis Combine during the post-Jihad era. Built as a successor to the aging Dragon, the 'Mech was designed with Advanced Technology to allow it to handle threats of the new era. The design was phased in as a replacement to the older Dragons, which were nearing the end of their service lives. <b><color=#53ff1a>Restricted Actuators- Left: Lower, Right: Lower</color></b>";"Dragon II - это тяжёлый мех, разработанный LAW для вооруженных сил Синдиката Дракона после эры Джихада. Спроектированный как замена устаревающему меху Dragon, Dragon II оснащён передовыми технологиями для противостояния современным угрозам. Мех был внедрён поэтапно по мере окончания срока службы мехов Dragon.<color=#53ff1a> <b>Доступные приводы рук: Верхний, Нижний</b> </color>";;;"#FF0000"
"chassisdef_dragon_DRG-11R.StockRole";"Skirmisher & Brawler";"Skirmisher & Brawler";;;"#FF0000"
"chassisdef_dragon_DRG-11R.YangsThoughts";"The Dragon II is a Heavy BattleMech built by LAW for the armed forces of the Draconis Combine during the post-Jihad era. Built as a successor to the aging Dragon, the 'Mech was designed with Advanced Technology to allow it to handle threats of the new era. The design was phased in as a replacement to the older Dragons, which were nearing the end of their service lives. <b><color=#53ff1a>Restricted Actuators- Left: Lower, Right: Lower</color></b>";"Dragon II - это тяжёлый мех, разработанный LAW для вооруженных сил Синдиката Дракона после эры Джихада. Спроектированный как замена устаревающему меху Dragon, Dragon II оснащён передовыми технологиями для противостояния современным угрозам. Мех был внедрён поэтапно по мере окончания срока службы мехов Dragon.<color=#53ff1a> <b>Доступные приводы рук: Верхний, Нижний</b> </color>";;;"#FF0000"
"chassisdef_helepolis_HEP-2H.Description.Details";"First unleashed by the Terran Hegemony in 2460, the Helepolis is a ponderous BattleMech designed to deliver artillery fire. The 'Mech was proven ineffective on multiple occasions and, following the destruction of the production facilities in 2775, the design was lost during the Succession Wars. The HEP-2H dates to 2488. <b><color=#53ff1a>Restricted Actuators- Right: Upper</color></b>\n----\nFirst unleashed by the Terran Hegemony in 2460, the Helepolis is a ponderous BattleMech designed to deliver artillery fire. The 'Mech was proven ineffective on multiple occasions and, following the destruction of the production facilities in 2775, the design was lost during the Succession Wars. The HEP-2H dates to 2488.";"Впервые выпущенный Терранской Гегемонией в 2460 году, Helepolis является громоздким мехом, предназначенным для артиллерийского огня. Мех во многих случаях показывал свою неэффективность, а после разрушения производственных мощностей в 2775 году дизайн был утерян во время Войн за Наследие. HEP-2H датируется 2488 годом. <color=#53ff1a> <b>Доступные приводы рук: Правая: Верхний</b> </color>";;;"#FF0000"
"chassisdef_helepolis_HEP-2H.StockRole";"Brawler & General Assault";"Мех ближнего боя и прорыва";;;"#FF0000"
"chassisdef_mackie_MSK-9Hb.Description.Details";"Built during the Amaris civil war, the Mackie 9Hb was a stopgap attempt to solve the SLDF's sudden dearth of advanced assault mechs. By taking Mackie 9H's from the remaining Hegemony stockpiles and upgrading them with surplus parts, the SLDF hoped to create a multi role assault mech for rear echelon and support duties; potentially freeing up better equipped machines that could be used on the frontlines. Equipped with 2 Thumper Artillery pieces and a cockpit command console, the 9Hb functions as both a command mech and an Artillery support platform. Though this design functions well as a support unit, it performs poorly in direct combat. Particularly devastating is the lack of CASE around the ammo magazines, a consequence of the rushed design process. <b><color=#53ff1a>Restricted Actuators- Left: Upper, Right: Upper</color></b>\n----\nBuilt during the Amaris civil war, the Mackie 9Hb was a stopgap attempt to solve the SLDF's sudden dearth of advanced assault mechs. By taking Mackie 9H's from the remaining Hegemony stockpiles and upgrading them with surplus parts, the SLDF hoped to create a multi role assault mech for rear echelon and support duties; potentially freeing up better equipped machines that could be used on the frontlines. Equipped with 2 Thumper Artillery pieces and a cockpit command console, the 9Hb functions as both a command mech and an Artillery support platform. Though this design functions well as a support unit, it performs poorly in direct combat. Particularly devastating is the lack of CASE around the ammo magazines, a consequence of the rushed design process.";"Построенный во время гражданской войны с Амарисом, Mackie 9Hb - это временная попытка решить внезапную нехватку SLDF передовых штурмовых мехов. Взяв Mackie 9H из оставшихся запасов Гегемонии и модернизировав его с помощью лишних запчастей, SLDF надеялся создать многоцелевой штурмовой мех для заднего эшелона и вспомогательных операций, потенциально освобождая лучше оборудованные машины для передовой. Оснащенный двумя Thumper Artillery и командирской консолью, -9Hb функционирует как командный мех и платформа артиллерийской поддержки. Хотя дизайн хорошо работает как вспомогательный юнит, он плохо работает в прямом бою. Особенно губительным является отсутствие CASE в секциях с боеприпасами, что является следствием спешного процесса проектирования. <color=#53ff1a> <b>Доступные приводы рук: Верхний</b> </color>";;;"#FF0000"
"chassisdef_mackie_MSK-9Hb.StockRole";"Command Mech";"Командирский мех";;;"#FF0000"
"chassisdef_mackie_MSK-9Hb.YangsThoughts";"Built during the Amaris civil war, the Mackie 9Hb was a stopgap attempt to solve the SLDF's sudden dearth of advanced assault mechs. By taking Mackie 9H's from the remaining Hegemony stockpiles and upgrading them with surplus parts, the SLDF hoped to create a multi role assault mech for rear echelon and support duties; potentially freeing up better equipped machines that could be used on the frontlines. Equipped with 2 Thumper Artillery pieces and a cockpit command console, the 9Hb functions as both a command mech and an Artillery support platform. Though this design functions well as a support unit, it performs poorly in direct combat. Particularly devastating is the lack of CASE around the ammo magazines, a consequence of the rushed design process. <b><color=#53ff1a>Restricted Actuators- Left: Upper, Right: Upper</color></b>\n----\nBuilt during the Amaris civil war, the Mackie 9Hb was a stopgap attempt to solve the SLDF's sudden dearth of advanced assault mechs. By taking Mackie 9H's from the remaining Hegemony stockpiles and upgrading them with surplus parts, the SLDF hoped to create a multi role assault mech for rear echelon and support duties; potentially freeing up better equipped machines that could be used on the frontlines. Equipped with 2 Thumper Artillery pieces and a cockpit command console, the 9Hb functions as both a command mech and an Artillery support platform. Though this design functions well as a support unit, it performs poorly in direct combat. Particularly devastating is the lack of CASE around the ammo magazines, a consequence of the rushed design process.";"Построенный во время гражданской войны с Амарисом, Mackie 9Hb - это временная попытка решить внезапную нехватку SLDF передовых штурмовых мехов. Взяв Mackie 9H из оставшихся запасов Гегемонии и модернизировав его с помощью лишних запчастей, SLDF надеялся создать многоцелевой штурмовой мех для заднего эшелона и вспомогательных операций, потенциально освобождая лучше оборудованные машины для передовой. Оснащенный двумя Thumper Artillery и командирской консолью, -9Hb функционирует как командный мех и платформа артиллерийской поддержки. Хотя дизайн хорошо работает как вспомогательный юнит, он плохо работает в прямом бою. Особенно губительным является отсутствие CASE в секциях с боеприпасами, что является следствием спешного процесса проектирования. <color=#53ff1a> <b>Доступные приводы рук: Верхний</b> </color>";;;"#FF0000"
"chassisdef_mackie_MSK-9Hc.Description.Details";"A clan buster refit developed with Comstar’s mothballed 9Hb’s, the 9Hc was an attempt to fix the failings of it’s predecessor design in a cheap and easy to maintain upgrade package. Identifying the lack of CASE and adequate secondary weapons as the key weaknesses, the Comguard designers disregarded the other weakness – the designs slow ground speed – as being of lesser importance. The designers selected an Endo Steel skeleton as the preferred option, rejecting other more expensive solutions. CASE was installed for both ammo magazines and the designers upgraded the medium lasers to ER versions; installing an extra 3 in the process with double heat sinks incorporated to balance out the heat spike. The 5 completed prototypes served with distinction on Tukayyid, though the design never reached production status; with only 2 other conversions finished before the Word of Blake seized Terra and the remaining stocks of 9Hb’s. . <b><color=#53ff1a>Restricted Actuators- Left: Upper, Right: Upper</color></b>\n----\nA clan buster refit developed with Comstar’s mothballed 9Hb’s, the 9Hc was an attempt to fix the failings of it’s predecessor design in a cheap and easy to maintain upgrade package. Identifying the lack of CASE and adequate secondary weapons as the key weaknesses, the Comguard designers disregarded the other weakness – the designs slow ground speed – as being of lesser importance. The designers selected an Endo Steel skeleton as the preferred option, rejecting other more expensive solutions. CASE was installed for both ammo magazines and the designers upgraded the medium lasers to ER versions; installing an extra 3 in the process with double heat sinks incorporated to balance out the heat spike. The 5 completed prototypes served with distinction on Tukayyid, though the design never reached production status; with only 2 other conversions finished before the Word of Blake seized Terra and the remaining stocks of 9Hb’s. .";"Рефит замороженного проекта 9Hb от КомСтара. 9Нс - это попытка исправить ошибки своего предшественника, сделав дизайн дешевле и легче в эксплуатации. Определив нехватку CASE и наличие адекватного вспомогательного оружия ключевыми уязвимостями, инженеры КомГвардии пренебрегли другими - низкой скоростью - сочтя это менее значимым. Инженеры выбрали скелет из эндостали как основу, отказавшись от других более дорогих решений. CASE установлен в оба компонента с боеприпасами плюс инженеры усовершенствовали Medium Lasers до ER-версий, добавив к ним ещё 3 в процессе. Система Double Heatsinks компенсирует повышенный нагрев. 5 законченных прототипов прекрасно проявили себя на Токайдо, хотя вариант в серийное производство так и не пошел. И до того, как Слово Блейка захватило Терру и оставшиеся на ней модели -9Hb, только 2 меха успели переоборудовать в -9Hc. <color=#53ff1a> <b>Доступные приводы рук: Верхний</b> </color>";;;"#FF0000"
"chassisdef_mackie_MSK-9Hc.StockRole";"Command Mech";"Командирский мех";;;"#FF0000"
"chassisdef_mackie_MSK-9Hc.YangsThoughts";"A clan buster refit developed with Comstar’s mothballed 9Hb’s, the 9Hc was an attempt to fix the failings of it’s predecessor design in a cheap and easy to maintain upgrade package. Identifying the lack of CASE and adequate secondary weapons as the key weaknesses, the Comguard designers disregarded the other weakness – the designs slow ground speed – as being of lesser importance. The designers selected an Endo Steel skeleton as the preferred option, rejecting other more expensive solutions. CASE was installed for both ammo magazines and the designers upgraded the medium lasers to ER versions; installing an extra 3 in the process with double heat sinks incorporated to balance out the heat spike. The 5 completed prototypes served with distinction on Tukayyid, though the design never reached production status; with only 2 other conversions finished before the Word of Blake seized Terra and the remaining stocks of 9Hb’s. . <b><color=#53ff1a>Restricted Actuators- Left: Upper, Right: Upper</color></b>\n----\nA clan buster refit developed with Comstar’s mothballed 9Hb’s, the 9Hc was an attempt to fix the failings of it’s predecessor design in a cheap and easy to maintain upgrade package. Identifying the lack of CASE and adequate secondary weapons as the key weaknesses, the Comguard designers disregarded the other weakness – the designs slow ground speed – as being of lesser importance. The designers selected an Endo Steel skeleton as the preferred option, rejecting other more expensive solutions. CASE was installed for both ammo magazines and the designers upgraded the medium lasers to ER versions; installing an extra 3 in the process with double heat sinks incorporated to balance out the heat spike. The 5 completed prototypes served with distinction on Tukayyid, though the design never reached production status; with only 2 other conversions finished before the Word of Blake seized Terra and the remaining stocks of 9Hb’s. .";"Рефит замороженного проекта 9Hb от КомСтара. 9Нс - это попытка исправить ошибки своего предшественника, сделав дизайн дешевле и легче в эксплуатации. Определив нехватку CASE и наличие адекватного вспомогательного оружия ключевыми уязвимостями, инженеры КомГвардии пренебрегли другими - низкой скоростью - сочтя это менее значимым. Инженеры выбрали скелет из эндостали как основу, отказавшись от других более дорогих решений. CASE установлен в оба компонента с боеприпасами плюс инженеры усовершенствовали Medium Lasers до ER-версий, добавив к ним ещё 3 в процессе. Система Double Heatsinks компенсирует повышенный нагрев. 5 законченных прототипов прекрасно проявили себя на Токайдо, хотя вариант в серийное производство так и не пошел. И до того, как Слово Блейка захватило Терру и оставшиеся на ней модели -9Hb, только 2 меха успели переоборудовать в -9Hc. <color=#53ff1a> <b>Доступные приводы рук: Верхний</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-A.Description.Details";"The Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.   <b><color=#53ff1a>Restricted Actuators- Omni </color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems. ";"Naga - омнимех огневой поддержки, преемник омнимеха Woodsman, но весьма странный по многим причинам. Большая часть места, которая могла бы быть отведена под оружейные подвесы, занята двумя несъемными артиллерийскими установками Arrow IV. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-A.StockRole";"Heavy Fire Support & Defender\n----\nHeavy Fire Support";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_naga_NGA-A.YangsThoughts";"This design mounts only five tons of ammo. It also carries an ER Small Laser and a pair of ER Medium Lasers.   <b><color=#53ff1a>Restricted Actuators- Omni</color></b>\n----\nThis design mounts only five tons of ammo. It also carries an ER Small Laser and a pair of ER Medium Lasers. ";"Эта конфигурация несет всего лишь 5 тонн боеприпасов, а также два лазера ER Medium Lasers и один ER Small Laser. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-B.Description.Details";"The Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.   <b><color=#53ff1a>Restricted Actuators- Omni </color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems. ";"Naga - омнимех огневой поддержки, преемник омнимеха Woodsman, но весьма странный по многим причинам. Большая часть места, которая могла бы быть отведена под оружейные подвесы, занята двумя несъемными артиллерийскими установками Arrow IV. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-B.StockRole";"Heavy Fire Support & Defender\n----\nHeavy Fire Support";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_naga_NGA-B.YangsThoughts";"This variant carries four tons of ammunition, three ER Mediums and an ER Small.   <b><color=#53ff1a>Restricted Actuators- Omni</color></b>\n----\nThis variant carries four tons of ammunition, three ER Mediums and an ER Small. ";"Этот вариант вооружён ER Small Laser, тремя ER Medium Lasers и четырьмя тоннами боеприпасов. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-C.Description.Details";"The Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.   <b><color=#53ff1a>Restricted Actuators- Omni </color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems. ";"Naga - омнимех огневой поддержки, преемник омнимеха Woodsman, но весьма странный по многим причинам. Большая часть места, которая могла бы быть отведена под оружейные подвесы, занята двумя несъемными артиллерийскими установками Arrow IV. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-C.StockRole";"Heavy Fire Support & Defender\n----\nHeavy Fire Support";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_naga_NGA-C.YangsThoughts";"The C Configuration carries four ammo bins that can each hold a ton for the artillery weapons. For backup, it has a pair of ER Small Lasers and an SRM-6s.    <b><color=#53ff1a>Restricted Actuators- Omni</color></b>\n----\nThe C Configuration carries four ammo bins that can each hold a ton for the artillery weapons. For backup, it has a pair of ER Small Lasers and an SRM-6s.  ";"Конфигурация -C несёт 4 тонны боеприпасов для артиллерии. Как вспомогательное - пара ER Small Laser и установка SRM-6. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-D.Description.Details";"The Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.   <b><color=#53ff1a>Restricted Actuators- Omni </color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems. ";"Naga - омнимех огневой поддержки, преемник омнимеха Woodsman, но весьма странный по многим причинам. Большая часть места, которая могла бы быть отведена под оружейные подвесы, занята двумя несъемными артиллерийскими установками Arrow IV. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-D.StockRole";"Heavy Fire Support & Defender\n----\nHeavy Fire Support";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_naga_NGA-D.YangsThoughts";"This variant downgrades the missile launcher of the C to an SRM-4 and upgrades one of the ER Smalls to an ER Medium Laser.   <b><color=#53ff1a>Restricted Actuators- Omni</color></b>\n----\nThis variant downgrades the missile launcher of the C to an SRM-4 and upgrades one of the ER Smalls to an ER Medium Laser. ";"Этот вариант понижает ракетную установку -C модели до SRM-4 но улучшает один ER Small до ER Medium Laser. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-PRIME.Description.Details";"The Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.   <b><color=#53ff1a>Restricted Actuators- Omni </color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems. ";"Naga - омнимех огневой поддержки, преемник омнимеха Woodsman, но весьма странный по многим причинам. Большая часть места, которая могла бы быть отведена под оружейные подвесы, занята двумя несъемными артиллерийскими установками Arrow IV. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-PRIME.StockRole";"Heavy Fire Support & Defender";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_naga_NGA-PRIME.YangsThoughts";"This fast assault 'Mech mounts a meager nine tons of armor, but tactical doctrine keeps it far from the front lines. The Naga is often derided because it rarely allows for the glory that comes from an individual kill.   <b><color=#53ff1a>Restricted Actuators- Omni</color></b>\n----\nThis fast assault 'Mech mounts a meager nine tons of armor, but tactical doctrine keeps it far from the front lines. The Naga is often derided because it rarely allows for the glory that comes from an individual kill. ";"Этот быстрый штурмовой омнимех защищен всего лишь девятью тоннами брони, но тактика его применения предполагает, что он находится вдали от передовой. Naga часто высмеивают за то, омнимех редко позволяет возможность удостоиться чести убить врага самостоятельно. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-Z.Description.Details";"This Naga Replaces the ARROW IV Launchers with LRMS.   <b><color=#53ff1a>Restricted Actuators- Omni </color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.";"В это конфигурации установки ARROW IV заменены на установки LRM. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_naga_NGA-Z.StockRole";"Heavy Fire Support & Defender\n----\nHeavy Fire Support";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_naga_NGA-Z.YangsThoughts";"Well I guess the society decided they could make an artillery mech an LRM boat.   <b><color=#53ff1a>Restricted Actuators- Omni</color></b>\n----\nThe Naga is a fire-support successor to the first-generation Woodsman OmniMech, but is an oddity in many ways. Most of what could be pod space for the design is actually taken up by a pair of fixed Arrow IV Artillery Systems.";"Ну, полагаю “Сообщество” решило сделать из омнимеха артиллерийской поддержки LRM-лодку. <color=#53ff1a> <b>Доступные приводы рук: Омни</b> </color>";;;"#FF0000"
"chassisdef_OBakemono_OBK-M10.Description.Details";"The O-Bakemono weighs in at eighty tons and has a top speed of 64.8 km/h, which is considered a good ground speed for an assault 'Mech..  <b><color=#53ff1a>Restricted Actuators- Right: Lower Left: Lower </color></b>";"O-Bakemono весит восемьдесят тонн и развивает максимальную скорость 64,8 км / ч, что считается хорошей крейсерской скоростью для штурмового меха. <color=#53ff1a> <b>Доступные приводы рук: Верхний, Нижний</b> </color>";;;"#FF0000"
"chassisdef_OBakemono_OBK-M10.StockRole";"Heavy Fire Support & Defender";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_OBakemono_OBK-M10.YangsThoughts";"The primary weapons on the O-Bakemono are a pair of Shigunga Arrow IV Systems. The Arrow IVs have an effective range of up to three kilometers, allowing the O-Bakemono to stay at extreme ranges and rain missiles onto the battlefield while friendly units spot for it.";"Основное вооружение O-Bakemono - пара установок Arrow IV марки Shigunga. Эффективная дальность стрельбы этих установок - до трех километров, что позволяет O-Bakemono оставаться на недосягаемом для ответного огня расстоянии и заливать ракетами по наводке союзников.";;;"#FF0000"
"chassisdef_OBakemono_OBK-M11.Description.Details";"The M11 downgrades the O-Bakemono's engine to a standard 240 Pitban, reducing its top speed to 54 km/h. The artillery pieces, along with their expensive ammunition, are removed and replaced with a pair of cheap MRM 40s. <b><color=#53ff1a>Restricted Actuators- Right: Lower Left: Lower </color></b>";"M11 понижает двигатель O-Bakemono до стандартного Pitban 240, снижая его максимальную скорость до 54 км / ч. Артиллерийские орудия, вместе с их дорогими боеприпасами, демонтированы и заменены парой дешевых MRM 40 <color=#53ff1a> <b>Доступные приводы рук: Верхний, Нижний</b> </color>";;;"#FF0000"
"chassisdef_OBakemono_OBK-M11.StockRole";"Heavy Fire Support & Defender";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
"chassisdef_OBakemono_OBK-M11.YangsThoughts";"The M11 downgrades the O-Bakemono's engine to a standard 240 Pitban, reducing its top speed to 54 km/h. The artillery pieces, along with their expensive ammunition, are removed and replaced with a pair of cheap MRM 40s.";"M11 понижает двигатель O-Bakemono до стандартного Pitban 240, снижая его максимальную скорость до 54 км / ч. Артиллерийские орудия, вместе с их дорогими боеприпасами, демонтированы и заменены парой дешевых MRM 40 <color=#53ff1a> <b>Доступные приводы рук: Верхний, Нижний</b> </color>";;;"#FF0000"
"chassisdef_OBakemono_OBK-M12.Description.Details";"The M12 is a rarer variant due to the difficulty involved in the modifications to the 'Mech's loadout. The variant on the M11 removes two heat sinks and two tons of ammo to replace the C3 unit with a C3 Computer so that it can coordinate a lance's fire   <b><color=#53ff1a>Restricted Actuators- Right: Lower Left: Lower </color></b>";"M12 - это более редкий вариант из-за сложных модификаций этого меха. Разновидность M11, в M12 убраны 2 охладителя и 2 тонны боеприпасов чтобы заменить блок C3 на компьютер C3 способный координировать огонь всей группы. <color=#53ff1a> <b>Доступные приводы рук: Верхний, Нижний</b> </color>";;;"#FF0000"
"chassisdef_OBakemono_OBK-M12.StockRole";"Heavy Fire Support & Defender";"Тяжелый оборонительный мех поддержки";;;"#FF0000"
