"Assassinate_BugHunt.objectiveList4.description";"The objective for the player to escape and complete the mission.";"The objective for the player to escape and complete the mission.";;;
"Assassinate_BugHunt.objectiveList4.title";"Get to the evac zone";"Get to the evac zone";;;
"Assassinate_BugHunt.objectiveList5.description";"The objective to stop the assassination target for escaping, the player will fail if the target escapes.";"The objective to stop the assassination target for escaping, the player will fail if the target escapes.";;;
"Assassinate_BugHunt.objectiveList5.title";"Keep the {TEAM_TAR.FactionDef.Demonym} Terrorist from Escaping";"Keep the {TEAM_TAR.FactionDef.Demonym} Terrorist from Escaping";;;
"Assassinate_BugHunt.objectiveList6.description";"Armor of the Target is breached.";"Armor of the Target is breached.";;;
"Assassinate_BugHunt.objectiveList6.title";"Armor Breached";"Armor Breached";;;
"Assassinate_BugHunt.shortDescription";"Commander, we need an immediate deployment. We've been in pursuit of a {TEAM_TAR.FactionDef.Demonym} terrorist for months, and we've finally tracked them to this planet. They've gone to ground but earlier today one of our orbital units spotted them moving on the surface. This is the first verified sighting we've had of the target, and we want you to bring them down immediately, before they're able to slip away again. There hasn't been time to do a full survey of the AO, so you'll be going in blind.";"Commander, we need an immediate deployment. We've been in pursuit of a {TEAM_TAR.FactionDef.Demonym} terrorist for months, and we've finally tracked them to this planet. They've gone to ground but earlier today one of our orbital units spotted them moving on the surface. This is the first verified sighting we've had of the target, and we want you to bring them down immediately, before they're able to slip away again. There hasn't been time to do a full survey of the AO, so you'll be going in blind.";;;
"Assassinate_BugHunt_Alt.contractName";"Bug Hunt";"Bug Hunt";;;
"Assassinate_BugHunt_Alt.dialogueList0.dialogueContent0.words";"This is the place, Commander. Meyer, can you see the target anywhere? We're blind on the ground.";"This is the place, Commander. Meyer, can you see the target anywhere? We're blind on the ground.";;;
"Assassinate_BugHunt_Alt.dialogueList0.dialogueContent1.words";"I've got an engine signature... here. Best I can do, boss.";"I've got an engine signature... here. Best I can do, boss.";;;
"Assassinate_BugHunt_Alt.dialogueList0.dialogueContent2.words";"The target might make a break for it once you engage, Commander. Be ready to intercept if they run.";"The target might make a break for it once you engage, Commander. Be ready to intercept if they run.";;;
"Assassinate_BugHunt_Alt.dialogueList1.dialogueContent0.words";"That extra lance of enemy forces is why I hate going in without intel. In any case, the terrorist is dead.";"That extra lance of enemy forces is why I hate going in without intel. In any case, the terrorist is dead.";;;
"Assassinate_BugHunt_Alt.dialogueList2.dialogueContent0.words";"Time to make a withdrawal. No way of pulling this one out of the fire. This is what happens when we don't have accurate intel.";"Time to make a withdrawal. No way of pulling this one out of the fire. This is what happens when we don't have accurate intel.";;;
"Assassinate_BugHunt_Alt.dialogueList3.dialogueContent0.words";"That's our target destroyed, Commander. Meyer, are you ready for the pickup?";"That's our target destroyed, Commander. Meyer, are you ready for the pickup?";;;
"Assassinate_BugHunt_Alt.dialogueList3.dialogueContent1.words";"I'm on station. Head for this LZ and I'll get you out of there.";"I'm on station. Head for this LZ and I'll get you out of there.";;;
"Assassinate_BugHunt_Alt.dialogueList4.dialogueContent0.words";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";;;
"Assassinate_BugHunt_Alt.dialogueList5.dialogueContent0.words";"That is our target, sustain fire on that unit!";"That is our target, sustain fire on that unit!";;;
"Assassinate_BugHunt_Alt.dialogueList6.dialogueContent0.words";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";;;
"Assassinate_BugHunt_Alt.dialogueList7.dialogueContent0.words";"Commander, the target is bugging out! Eliminate them before they escape.";"Commander, the target is bugging out! Eliminate them before they escape.";;;
"Assassinate_BugHunt_Alt.longDescription";"It's hard for me to overstate what a terrible idea it is to go into a mission with no terrain intel. There could be <i>anything</i> down there.";"It's hard for me to overstate what a terrible idea it is to go into a mission with no terrain intel. There could be <i>anything</i> down there.";;;
"Assassinate_BugHunt_Alt.objectiveList0.description";"The secondary objective to destroy an additional lance supporting the assassination target.";"The secondary objective to destroy an additional lance supporting the assassination target.";;;
"Assassinate_BugHunt_Alt.objectiveList0.title";"Destroy Supporting Enemy Forces";"Destroy Supporting Enemy Forces";;;
"Assassinate_BugHunt_Alt.objectiveList1.description";"Destroy enemy Ambushers before extraction";"Destroy enemy Ambushers before extraction";;;
"Assassinate_BugHunt_Alt.objectiveList1.title";"Eliminate Ambushers";"Eliminate Ambushers";;;
"Assassinate_BugHunt_Alt.objectiveList2.description";"The objective to destroy the Assassination Target.";"The objective to destroy the Assassination Target.";;;
"Assassinate_BugHunt_Alt.objectiveList2.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Terrorist";"Destroy {TEAM_TAR.FactionDef.Demonym} Terrorist";;;
"Assassinate_BugHunt_Alt.objectiveList3.description";"Hidden Objective for AutoComplete, Destroy Assassination Lance";"Hidden Objective for AutoComplete, Destroy Assassination Lance";;;
"Assassinate_BugHunt_Alt.objectiveList3.title";"Destroy Assassination Lance Hidden Objective";"Destroy Assassination Lance Hidden Objective";;;
"Assassinate_BugHunt_Alt.objectiveList4.description";"The objective for the player to escape and complete the mission.";"The objective for the player to escape and complete the mission.";;;
"Assassinate_BugHunt_Alt.objectiveList4.title";"Get to the evac zone";"Get to the evac zone";;;
"Assassinate_BugHunt_Alt.objectiveList5.description";"The objective to stop the assassination target for escaping, the player will fail if the target escapes.";"The objective to stop the assassination target for escaping, the player will fail if the target escapes.";;;
"Assassinate_BugHunt_Alt.objectiveList5.title";"Keep the {TEAM_TAR.FactionDef.Demonym} Terrorist from Escaping";"Keep the {TEAM_TAR.FactionDef.Demonym} Terrorist from Escaping";;;
"Assassinate_BugHunt_Alt.objectiveList6.description";"Armor of the Target is breached.";"Armor of the Target is breached.";;;
"Assassinate_BugHunt_Alt.objectiveList6.title";"Armor Breached";"Armor Breached";;;
"Assassinate_BugHunt_Alt.shortDescription";"Commander, we need an immediate deployment. We've been in pursuit of a {TEAM_TAR.FactionDef.Demonym} terrorist for months, and we've finally tracked them to this planet. They've gone to ground but earlier today one of our orbital units spotted them moving on the surface. This is the first verified sighting we've had of the target, and we want you to bring them down immediately, before they're able to slip away again. There hasn't been time to do a full survey of the AO, so you'll be going in blind.";"Commander, we need an immediate deployment. We've been in pursuit of a {TEAM_TAR.FactionDef.Demonym} terrorist for months, and we've finally tracked them to this planet. They've gone to ground but earlier today one of our orbital units spotted them moving on the surface. This is the first verified sighting we've had of the target, and we want you to bring them down immediately, before they're able to slip away again. There hasn't been time to do a full survey of the AO, so you'll be going in blind.";;;
"Assassinate_FalseSecurity.contractName";"False Security";"False Security";;;
"Assassinate_FalseSecurity.dialogueList0.dialogueContent0.words";"Did you really just drop into <i>my</i> backyard with <i>that</i> lance? I'm offended. This won't even be a challenge.";"Did you really just drop into <i>my</i> backyard with <i>that</i> lance? I'm offended. This won't even be a challenge.";;;
"Assassinate_FalseSecurity.dialogueList0.dialogueContent1.words";"Commander, that transmission's coming from this area. They're not even bothering to hide.";"Commander, that transmission's coming from this area. They're not even bothering to hide.";;;
"Assassinate_FalseSecurity.dialogueList0.dialogueContent2.words";"Hide? Don't be an idiot. You only found me because I wanted to be found. Let's play, children.";"Hide? Don't be an idiot. You only found me because I wanted to be found. Let's play, children.";;;
"Assassinate_FalseSecurity.dialogueList0.dialogueContent3.words";"Boss, I don't think I like this person at all.";"Boss, I don't think I like this person at all.";;;
"Assassinate_FalseSecurity.dialogueList1.dialogueContent0.words";"Target destroyed, Commander.";"Target destroyed, Commander.";;;
"Assassinate_FalseSecurity.dialogueList1.dialogueContent1.words";"Target's <i>'Mech</i> destroyed, you amateurs.";"Target's <i>'Mech</i> destroyed, you amateurs.";;;
"Assassinate_FalseSecurity.dialogueList1.dialogueContent2.words";"Oh you have <i>got</i> to be kidding me. They're broadcasting from orbit, Darius. They were never even here.";"Oh you have <i>got</i> to be kidding me. They're broadcasting from orbit, Darius. They were never even here.";;;
"Assassinate_FalseSecurity.dialogueList2.dialogueContent0.words";"I'm guessing that didn't go the way you'd hoped? Shame.";"I'm guessing that didn't go the way you'd hoped? Shame.";;;
"Assassinate_FalseSecurity.dialogueList3.dialogueContent0.words";"That wasn't nearly as difficult as we'd been led to believe. Commander, you're clear to evac.";"That wasn't nearly as difficult as we'd been led to believe. Commander, you're clear to evac.";;;
"Assassinate_FalseSecurity.dialogueList3.dialogueContent1.words";"The bigger they are, I guess. I'll meet you at this LZ, boss.";"The bigger they are, I guess. I'll meet you at this LZ, boss.";;;
"Assassinate_FalseSecurity.dialogueList4.dialogueContent0.words";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";;;
"Assassinate_FalseSecurity.dialogueList5.dialogueContent0.words";"That is our target, sustain fire on that unit!";"That is our target, sustain fire on that unit!";;;
"Assassinate_FalseSecurity.dialogueList6.dialogueContent0.words";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";;;
"Assassinate_FalseSecurity.dialogueList7.dialogueContent0.words";"Commander, the target is bugging out! Eliminate them before they escape.";"Commander, the target is bugging out! Eliminate them before they escape.";;;
"Assassinate_FalseSecurity.longDescription";"I'm not excited about taking on someone with The Professional's reputation with an under-strength lance, but at least we'll have the element of surprise.";"I'm not excited about taking on someone with The Professional's reputation with an under-strength lance, but at least we'll have the element of surprise.";;;
"Assassinate_FalseSecurity.objectiveList0.description";"The secondary objective to destroy an additional lance supporting the assassination target.";"The secondary objective to destroy an additional lance supporting the assassination target.";;;
"Assassinate_FalseSecurity.objectiveList0.title";"Destroy Supporting Enemy Forces";"Destroy Supporting Enemy Forces";;;
"Assassinate_FalseSecurity.objectiveList1.description";"Destroy enemy Ambushers before extraction";"Destroy enemy Ambushers before extraction";;;
"Assassinate_FalseSecurity.objectiveList1.title";"Eliminate Ambushers";"Eliminate Ambushers";;;
"Assassinate_FalseSecurity.objectiveList2.description";"The objective to destroy the Assassination Target.";"The objective to destroy the Assassination Target.";;;
"Assassinate_FalseSecurity.objectiveList2.title";"Destroy The Professional";"Destroy The Professional";;;
"Assassinate_FalseSecurity.objectiveList3.description";"Hidden Objective for AutoComplete, Destroy Assassination Lance";"Hidden Objective for AutoComplete, Destroy Assassination Lance";;;
"Assassinate_FalseSecurity.objectiveList3.title";"Destroy Assassination Lance Hidden Objective";"Destroy Assassination Lance Hidden Objective";;;
"Assassinate_FalseSecurity.objectiveList4.description";"The objective for the player to escape and complete the mission.";"The objective for the player to escape and complete the mission.";;;
"Assassinate_FalseSecurity.objectiveList4.title";"Get to the evac zone";"Get to the evac zone";;;
"Assassinate_FalseSecurity.objectiveList5.description";"The objective to stop the assassination target for escaping, the player will fail if the target escapes.";"The objective to stop the assassination target for escaping, the player will fail if the target escapes.";;;
"Assassinate_FalseSecurity.objectiveList5.title";"Prevent The Professional from Escaping";"Prevent The Professional from Escaping";;;
"Assassinate_FalseSecurity.objectiveList6.description";"Armor of the Target is breached.";"Armor of the Target is breached.";;;
"Assassinate_FalseSecurity.objectiveList6.title";"Armor Breached";"Armor Breached";;;
"Assassinate_FalseSecurity.shortDescription";"The target we'd like your people to eliminate is a notorious killer-for-hire who goes by the name 'The Professional'. They're currently under contract with {TEAM_TAR.FactionDef.ShortName}, and they've been spotted here on {TGT_SYSTEM.name}, which is extremely concerning for our interests. This mercenary is cagey and cautious and will attempt escape at any indication that they're overmatched. We'd like you to land a low-tonnage lance to engage them, to give them a false sense of security, and then eliminate them before they can escape. We're prepared to offer <i>very</i> generous salvage terms.";"The target we'd like your people to eliminate is a notorious killer-for-hire who goes by the name 'The Professional'. They're currently under contract with {TEAM_TAR.FactionDef.ShortName}, and they've been spotted here on {TGT_SYSTEM.name}, which is extremely concerning for our interests. This mercenary is cagey and cautious and will attempt escape at any indication that they're overmatched. We'd like you to land a low-tonnage lance to engage them, to give them a false sense of security, and then eliminate them before they can escape. We're prepared to offer <i>very</i> generous salvage terms.";;;
"Assassinate_HardTarget.contractName";"Hard Target";"Hard Target";;;
"Assassinate_HardTarget.dialogueList0.dialogueContent0.words";"Commander, intel says the target and their escorts will be moving through this area.";"Commander, intel says the target and their escorts will be moving through this area.";;;
"Assassinate_HardTarget.dialogueList0.dialogueContent1.words";"Orbital recon shows a group of military units in the vicinity; we believe that's the objective.";"Orbital recon shows a group of military units in the vicinity; we believe that's the objective.";;;
"Assassinate_HardTarget.dialogueList0.dialogueContent2.words";"Take them out, and then head for the evac zone.";"Take them out, and then head for the evac zone.";;;
"Assassinate_HardTarget.dialogueList1.dialogueContent0.words";"The bigger they are.... Well done, Commander.";"The bigger they are.... Well done, Commander.";;;
"Assassinate_HardTarget.dialogueList2.dialogueContent0.words";"We're not going to be able to salvage this one, Commander. Time to pull out.";"We're not going to be able to salvage this one, Commander. Time to pull out.";;;
"Assassinate_HardTarget.dialogueList3.dialogueContent0.words";"Target down. Head for the evac zone and let's go home.";"Target down. Head for the evac zone and let's go home.";;;
"Assassinate_HardTarget.dialogueList4.dialogueContent0.words";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";;;
"Assassinate_HardTarget.dialogueList5.dialogueContent0.words";"That is our target, sustain fire on that unit!";"That is our target, sustain fire on that unit!";;;
"Assassinate_HardTarget.dialogueList6.dialogueContent0.words";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";;;
"Assassinate_HardTarget.dialogueList7.dialogueContent0.words";"Commander, the target is bugging out! Eliminate them before they escape.";"Commander, the target is bugging out! Eliminate them before they escape.";;;
"Assassinate_HardTarget.longDescription";"The {TEAM_TAR.FactionDef.Demonym} MechWarrior is headed to a major military compound on {TGT_SYSTEM.Name}, where they'll take command of a company-sized 'Mech force, and become untouchable. They're en route to the encampment, but until they arrive, they're vulnerable.";"The {TEAM_TAR.FactionDef.Demonym} MechWarrior is headed to a major military compound on {TGT_SYSTEM.Name}, where they'll take command of a company-sized 'Mech force, and become untouchable. They're en route to the encampment, but until they arrive, they're vulnerable.";;;
"Assassinate_HardTarget.objectiveList0.title";"Destroy Supporting {TEAM_TAR.FactionDef.Demonym} Forces";"Destroy Supporting {TEAM_TAR.FactionDef.Demonym} Forces";;;
"Assassinate_HardTarget.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"Assassinate_HardTarget.objectiveList2.title";"Destroy Elite {TEAM_TAR.FactionDef.Demonym} MechWarrior";"Destroy Elite {TEAM_TAR.FactionDef.Demonym} MechWarrior";;;
"Assassinate_HardTarget.objectiveList3.description";"Hidden Objective for AutoComplete, Destroy Assassination Lance";"Hidden Objective for AutoComplete, Destroy Assassination Lance";;;
"Assassinate_HardTarget.objectiveList3.title";"Destroy Assassination Lance Hidden Objective";"Destroy Assassination Lance Hidden Objective";;;
"Assassinate_HardTarget.objectiveList4.title";"Reach the Evac Zone";"Reach the Evac Zone";;;
"Assassinate_HardTarget.objectiveList5.title";"Stop the Target from Escaping";"Stop the Target from Escaping";;;
"Assassinate_HardTarget.objectiveList6.description";"Armor of the Target is breached.";"Armor of the Target is breached.";;;
"Assassinate_HardTarget.objectiveList6.title";"Armor Breached";"Armor Breached";;;
"Assassinate_HardTarget.shortDescription";"An elite MechWarrior has been deployed to take command of {TEAM_TAR.FactionDef.Demonym} forces in this system. We need a skilled mercenary force to remove this MechWarrior before they reach their command, while they're only lightly escorted. Every downed 'Mech will help our cause, so there will be a bonus for complete destruction of the target's supporting forces. Additionally, the MechWarrior's command may send out an escort unit to meet them; expect enemy reinforcements once you engage.";"An elite MechWarrior has been deployed to take command of {TEAM_TAR.FactionDef.Demonym} forces in this system. We need a skilled mercenary force to remove this MechWarrior before they reach their command, while they're only lightly escorted. Every downed 'Mech will help our cause, so there will be a bonus for complete destruction of the target's supporting forces. Additionally, the MechWarrior's command may send out an escort unit to meet them; expect enemy reinforcements once you engage.";;;
"Assassinate_HeartOfDarkness.contractName";"Heart of Darkness";"Heart of Darkness";;;
"Assassinate_HeartOfDarkness.dialogueList0.dialogueContent0.words";"With the backing of {TEAM_TAR.FactionDef.ShortName}, this 'king' could prove to be a tough opponent.";"With the backing of {TEAM_TAR.FactionDef.ShortName}, this 'king' could prove to be a tough opponent.";;;
"Assassinate_HeartOfDarkness.dialogueList0.dialogueContent1.words";"He's sure to be escorted and may have more forces in reserve.";"He's sure to be escorted and may have more forces in reserve.";;;
"Assassinate_HeartOfDarkness.dialogueList0.dialogueContent2.words";"Keep your eyes open and be ready for a counterattack.";"Keep your eyes open and be ready for a counterattack.";;;
"Assassinate_HeartOfDarkness.dialogueList1.dialogueContent0.words";"Nice, clean, and quiet. Perfect. Good work, Commander.";"Nice, clean, and quiet. Perfect. Good work, Commander.";;;
"Assassinate_HeartOfDarkness.dialogueList2.dialogueContent0.words";"The target was far better prepared for us than our employers led us to believe. Time to dust off and call it even.";"The target was far better prepared for us than our employers led us to believe. Time to dust off and call it even.";;;
"Assassinate_HeartOfDarkness.dialogueList3.dialogueContent0.words";"That's our target down. Head for the evac point, Commander. Good job.";"That's our target down. Head for the evac point, Commander. Good job.";;;
"Assassinate_HeartOfDarkness.dialogueList4.dialogueContent0.words";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";;;
"Assassinate_HeartOfDarkness.dialogueList5.dialogueContent0.words";"That is our target, sustain fire on that unit!";"That is our target, sustain fire on that unit!";;;
"Assassinate_HeartOfDarkness.dialogueList6.dialogueContent0.words";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";;;
"Assassinate_HeartOfDarkness.dialogueList7.dialogueContent0.words";"Commander, the target is bugging out! Eliminate them before they escape.";"Commander, the target is bugging out! Eliminate them before they escape.";;;
"Assassinate_HeartOfDarkness.longDescription";"Commander, {TEAM_EMP.FactionDef.ShortName} needs this cleaned up quietly. Our intel shows the former commander has more loyal units than our employers will admit. This fight could escalate quickly, so stay alert.";"Commander, {TEAM_EMP.FactionDef.ShortName} needs this cleaned up quietly. Our intel shows the former commander has more loyal units than our employers will admit. This fight could escalate quickly, so stay alert.";;;
"Assassinate_HeartOfDarkness.objectiveList0.title";"Defeat {TEAM_TAR.FactionDef.Demonym} Forces";"Defeat {TEAM_TAR.FactionDef.Demonym} Forces";;;
"Assassinate_HeartOfDarkness.objectiveList1.title";"Defeat {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Defeat {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"Assassinate_HeartOfDarkness.objectiveList2.title";"Defeat the Traitorous Commander";"Defeat the Traitorous Commander";;;
"Assassinate_HeartOfDarkness.objectiveList3.description";"Hidden Objective for AutoComplete, Destroy Assassination Lance";"Hidden Objective for AutoComplete, Destroy Assassination Lance";;;
"Assassinate_HeartOfDarkness.objectiveList3.title";"Destroy Assassination Lance Hidden Objective";"Destroy Assassination Lance Hidden Objective";;;
"Assassinate_HeartOfDarkness.objectiveList4.title";"Reach the Evac Zone";"Reach the Evac Zone";;;
"Assassinate_HeartOfDarkness.objectiveList5.title";"Stop the Target from Escaping";"Stop the Target from Escaping";;;
"Assassinate_HeartOfDarkness.objectiveList6.description";"Armor of the Target is breached.";"Armor of the Target is breached.";;;
"Assassinate_HeartOfDarkness.objectiveList6.title";"Armor Breached";"Armor Breached";;;
"Assassinate_HeartOfDarkness.shortDescription";"A former {TEAM_EMP.FactionDef.Demonym} commander, backed by {TEAM_TAR.FactionDef.Demonym} forces, has set up his own government. To avoid any unwanted personnel conflicts, and to save our people the stress of fighting their former comrades, {TEAM_EMP.FactionDef.Name} requires a Merc unit to remove this traitor and keep him from destroying his own people.";"A former {TEAM_EMP.FactionDef.Demonym} commander, backed by {TEAM_TAR.FactionDef.Demonym} forces, has set up his own government. To avoid any unwanted personnel conflicts, and to save our people the stress of fighting their former comrades, {TEAM_EMP.FactionDef.Name} requires a Merc unit to remove this traitor and keep him from destroying his own people.";;;
"Assassinate_InsurgentLeader_Hard.contractName";"Decapitation";"Decapitation";;;
"Assassinate_InsurgentLeader_Hard.dialogueList0.dialogueContent0.words";"These are the coordinates that {TEAM_EMP.FactionDef.ShortName} provided, so the insurgent leader should be in the area.";"These are the coordinates that {TEAM_EMP.FactionDef.ShortName} provided, so the insurgent leader should be in the area.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList0.dialogueContent1.words";"Move up to get eyes on the target and any escort he might have.";"Move up to get eyes on the target and any escort he might have.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList0.dialogueContent2.words";"Once he's down, head to the evac point for your pickup.";"Once he's down, head to the evac point for your pickup.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList1.dialogueContent0.words";"Well done, Commander. Let's go get paid.";"Well done, Commander. Let's go get paid.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList2.dialogueContent0.words";"This is a disaster. Commander, I'm pulling the plug on this operation.";"This is a disaster. Commander, I'm pulling the plug on this operation.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList3.dialogueContent0.words";"Target eliminated. Mop up the remaining enemies, or head for the evac LZ.";"Target eliminated. Mop up the remaining enemies, or head for the evac LZ.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList4.dialogueContent0.words";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";"Readings indicate the ambushing units are out of commission. The employer will be pleased. ";;;
"Assassinate_InsurgentLeader_Hard.dialogueList5.dialogueContent0.words";"That is our target, sustain fire on that unit!";"That is our target, sustain fire on that unit!";;;
"Assassinate_InsurgentLeader_Hard.dialogueList6.dialogueContent0.words";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";"Sensors are showing enemy movement beyond our initial count. Be advised you might meet with increased resistance.";;;
"Assassinate_InsurgentLeader_Hard.dialogueList7.dialogueContent0.words";"Commander, the target is bugging out! Eliminate them before they escape.";"Commander, the target is bugging out! Eliminate them before they escape.";;;
"Assassinate_InsurgentLeader_Hard.longDescription";"We've only got their word that this target is a terrorist, but that sort of extralegal maneuvering is why they're hiring us instead of using their own forces. Still, best to be alert for anything.";"We've only got their word that this target is a terrorist, but that sort of extralegal maneuvering is why they're hiring us instead of using their own forces. Still, best to be alert for anything.";;;
"Assassinate_InsurgentLeader_Hard.objectiveList0.title";"Destroy Supporting Enemy Forces";"Destroy Supporting Enemy Forces";;;
"Assassinate_InsurgentLeader_Hard.objectiveList1.description";"Destroy enemy reinforcements before extraction";"Destroy enemy reinforcements before extraction";;;
"Assassinate_InsurgentLeader_Hard.objectiveList1.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR.FactionDef.Demonym} Reinforcements";;;
"Assassinate_InsurgentLeader_Hard.objectiveList2.title";"Destroy Insurgent Leader";"Destroy Insurgent Leader";;;
"Assassinate_InsurgentLeader_Hard.objectiveList3.description";"Hidden Objective for AutoComplete, Destroy Assassination Lance";"Hidden Objective for AutoComplete, Destroy Assassination Lance";;;
"Assassinate_InsurgentLeader_Hard.objectiveList3.title";"Destroy Assassination Lance Hidden Objective";"Destroy Assassination Lance Hidden Objective";;;
"Assassinate_InsurgentLeader_Hard.objectiveList4.title";"Get to the Evac Zone";"Get to the Evac Zone";;;
"Assassinate_InsurgentLeader_Hard.objectiveList5.title";"Stop the Target from Escaping";"Stop the Target from Escaping";;;
"Assassinate_InsurgentLeader_Hard.objectiveList6.description";"Armor of the Target is breached.";"Armor of the Target is breached.";;;
"Assassinate_InsurgentLeader_Hard.objectiveList6.title";"Armor Breached";"Armor Breached";;;
