"ThreeWayBattle_AggressiveSurprise.dialogueList7.dialogueContent0.words";"Commander, our employer's allied forces have been destroyed.";"Commander, our employer's allied forces have been destroyed.";;;
"ThreeWayBattle_AggressiveSurprise.dialogueList8.dialogueContent0.words";"Uh, Darius? Those aren't {TEAM_TAR.FactionDef.Demonym} colors on those units...";"Uh, Darius? Those aren't {TEAM_TAR.FactionDef.Demonym} colors on those units...";;;
"ThreeWayBattle_AggressiveSurprise.dialogueList8.dialogueContent1.words";"Unknown mercenary force, you are intruding on a joint {TEAM_TAR_ALLY.FactionDef.Demonym} and {TEAM_TAR.FactionDef.Demonym} operation. Withdraw or you will be destroyed.";"Unknown mercenary force, you are intruding on a joint {TEAM_TAR_ALLY.FactionDef.Demonym} and {TEAM_TAR.FactionDef.Demonym} operation. Withdraw or you will be destroyed.";;;
"ThreeWayBattle_AggressiveSurprise.dialogueList8.dialogueContent2.words";"Commander, I think our employers might not have given us the whole picture here. We'll need to engage and destroy the {TEAM_TAR_ALLY.FactionDef.Demonym} forces as well.";"Commander, I think our employers might not have given us the whole picture here. We'll need to engage and destroy the {TEAM_TAR_ALLY.FactionDef.Demonym} forces as well.";;;
"ThreeWayBattle_AggressiveSurprise.dialogueList9.dialogueContent0.words";"{COMMANDER.Name} look out, there's {TEAM_TAR_ALLY.FactionDef.Demonym} bad guys here too. Don't that beat it all.";"{COMMANDER.Name} look out, there's {TEAM_TAR_ALLY.FactionDef.Demonym} bad guys here too. Don't that beat it all.";;;
"ThreeWayBattle_AggressiveSurprise.dialogueList9.dialogueContent1.words";"Our Employer has offered a bonus if we eliminate this group as well.";"Our Employer has offered a bonus if we eliminate this group as well.";;;
"ThreeWayBattle_AggressiveSurprise.longDescription";"This is a straightforward battle, Commander, and nothing we haven't handled before. Finding a military lance in a backwater like this should be no challenge at all.";"This is a straightforward battle, Commander, and nothing we haven't handled before. Finding a military lance in a backwater like this should be no challenge at all.";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList0.title";"Destroy {TEAM_TAR.FactionDef.Demonym} Lance";"Destroy {TEAM_TAR.FactionDef.Demonym} Lance";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList1.title";"Destroy Opposing {TEAM_HOST.FactionDef.Demonym} Forces";"Destroy Opposing {TEAM_HOST.FactionDef.Demonym} Forces";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList10.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList11.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList12.title";"Empty Do Additional Forces Primary Autocomplete Flag";"Empty Do Additional Forces Primary Autocomplete Flag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList13.title";"Destroy Additional Enemy Forces";"Destroy Additional Enemy Forces";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList14.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList15.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList16.title";"Empty Do Additional Forces Secondary Autocomplete Flag";"Empty Do Additional Forces Secondary Autocomplete Flag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList17.title";"Destroy Additional Enemy Reinforcements";"Destroy Additional Enemy Reinforcements";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList18.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList19.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList2.title";"Objective_Empty_HiddenFlag_HostileToAllChunkActive";"Objective_Empty_HiddenFlag_HostileToAllChunkActive";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList20.title";"Empty Do Additional Forces 2 Primary Autocomplete Flag";"Empty Do Additional Forces 2 Primary Autocomplete Flag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList21.title";"Destroy Additional Enemy Reinforcements";"Destroy Additional Enemy Reinforcements";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList22.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList23.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList24.title";"Empty Do Additional Forces 2 Secondary Autocomplete Flag";"Empty Do Additional Forces 2 Secondary Autocomplete Flag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList25.title";"Destroy {TEAM_TAR_ALLY.FactionDef.Demonym} Reinforcements";"Destroy {TEAM_TAR_ALLY.FactionDef.Demonym} Reinforcements";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList26.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList27.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList28.title";"Empty Do Additional Forces Primary Autocomplete Flag";"Empty Do Additional Forces Primary Autocomplete Flag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList29.title";"Destroy Additional Enemy Allied Reinforcements";"Destroy Additional Enemy Allied Reinforcements";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList3.title";"Hidden Hostile to All Drop Timer";"Hidden Hostile to All Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList30.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList31.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList32.title";"Empty Do Additional Forces Secondary Autocomplete Flag";"Empty Do Additional Forces Secondary Autocomplete Flag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList33.title";"Destroy the Enemy Allied Forces";"Destroy the Enemy Allied Forces";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList34.title";"Objective_Empty_HasSeenEnemyAllyLance_Primary";"Objective_Empty_HasSeenEnemyAllyLance_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList35.title";"Destroy the Enemy Allied Forces";"Destroy the Enemy Allied Forces";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList36.title";"Objective_Empty_HasSeenEnemyAllyLance_Secondary";"Objective_Empty_HasSeenEnemyAllyLance_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList37.title";"All of {COMPANY.CompanyName} Lance must survive";"All of {COMPANY.CompanyName} Lance must survive";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList38.title";"All of {COMPANY.CompanyName} Lance must survive";"All of {COMPANY.CompanyName} Lance must survive";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList39.title";"Unit one of {COMPANY.CompanyName} must survive";"Unit one of {COMPANY.CompanyName} must survive";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList4.title";"Hidden Hostile to ALL AI Timer";"Hidden Hostile to ALL AI Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList40.title";"Unit one of {COMPANY.CompanyName} must survive";"Unit one of {COMPANY.CompanyName} must survive";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList41.title";"Get to the evac zone";"Get to the evac zone";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList42.title";"Objective_Empty_FirstContractFlag";"Objective_Empty_FirstContractFlag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList43.title";"Hidden Open Player Evac Objective";"Hidden Open Player Evac Objective";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList44.title";"OFF";"OFF";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList45.title";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList46.title";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList47.title";"Empty_Employer_IsActiveFlag_Primary";"Empty_Employer_IsActiveFlag_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList48.title";"OFF";"OFF";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList49.title";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList5.title";"Destroy Opposing {TEAM_HOST.FactionDef.Demonym} Forces";"Destroy Opposing {TEAM_HOST.FactionDef.Demonym} Forces";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList50.title";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList51.title";"Empty_Employer_IsActiveFlag_Secondary";"Empty_Employer_IsActiveFlag_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList52.title";"OFF";"OFF";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList53.title";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList54.title";"Escort friendlies to evac point";"Escort friendlies to evac point";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList55.title";"Empty_EmployerAlly_IsActiveFlag_Primary";"Empty_EmployerAlly_IsActiveFlag_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList56.title";"OFF";"OFF";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList57.title";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList58.title";"Escort friendlies to evac point";"Escort friendlies to evac point";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList59.title";"Empty_EmployerAlly_IsActiveFlag_Secondary";"Empty_EmployerAlly_IsActiveFlag_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList6.title";"Objective_Empty_HostileToAll_Flag_Secondary";"Objective_Empty_HostileToAll_Flag_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList60.title";"AllPrimaryTargetsDestroyedFlag";"AllPrimaryTargetsDestroyedFlag";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList61.title";"TimerObjective_HostileToAll_Primary";"TimerObjective_HostileToAll_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList62.title";"TimerObjective_HostileToAll_Secondary";"TimerObjective_HostileToAll_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList63.title";"TimerObjective_1RoundSafety_AddForces_Primary";"TimerObjective_1RoundSafety_AddForces_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList64.title";"TimerObjective_1RoundSafety_AddForces_Secondary";"TimerObjective_1RoundSafety_AddForces_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList65.title";"TimerObjective_1RoundSafety_AddForces2_Primary";"TimerObjective_1RoundSafety_AddForces2_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList66.title";"TimerObjective_1RoundSafety_AddForces2_Secondary";"TimerObjective_1RoundSafety_AddForces2_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList67.title";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Primary";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Primary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList68.title";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList69.title";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList7.title";"Hidden Hostile to All Drop Timer";"Hidden Hostile to All Drop Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList8.title";"Hidden Hostile to ALL AI Timer";"Hidden Hostile to ALL AI Timer";;;
"ThreeWayBattle_AggressiveSurprise.objectiveList9.title";"Destroy Additional Enemy Forces";"Destroy Additional Enemy Forces";;;
"ThreeWayBattle_AggressiveSurprise.shortDescription";"Our intelligence confirms a lance of {TEAM_TAR.FactionDef.Demonym} military units is engaged in maneuvers on {TGT_SYSTEM.name}, within a region we control. This is an aggressive action and {TEAM_EMP.FactionDef.Demonym} operations are at risk as long as this lance is allowed to move unimpeded. Hunt down the enemy lance and eliminate it.";"Our intelligence confirms a lance of {TEAM_TAR.FactionDef.Demonym} military units is engaged in maneuvers on {TGT_SYSTEM.name}, within a region we control. This is an aggressive action and {TEAM_EMP.FactionDef.Demonym} operations are at risk as long as this lance is allowed to move unimpeded. Hunt down the enemy lance and eliminate it.";;;
"ThreeWayBattle_BountyHunting.contractName";"Bounty Hunting";"Bounty Hunting";;;
"ThreeWayBattle_BountyHunting.dialogueList0.dialogueContent0.words";"I'll be on station keeping an eye on things, comm--";"I'll be on station keeping an eye on things, comm--";;;
"ThreeWayBattle_BountyHunting.dialogueList0.dialogueContent1.words";"Unknown lance: this is {TEAM_HOST.FactionDef.Demonym} command. We are in pursuit of dangerous criminals. Leave the area or you will be fired on.";"Unknown lance: this is {TEAM_HOST.FactionDef.Demonym} command. We are in pursuit of dangerous criminals. Leave the area or you will be fired on.";;;
"ThreeWayBattle_BountyHunting.dialogueList0.dialogueContent2.words";"What the-- Darius, did we just get sold out?";"What the-- Darius, did we just get sold out?";;;
"ThreeWayBattle_BountyHunting.dialogueList0.dialogueContent3.words";"Let's assume good faith on the part of our employers, Meyer. Attention {TEAM_HOST.FactionDef.Demonym} lance: we are an MRB-bonded mercenary company. We are under contract and cannot withdraw.";"Let's assume good faith on the part of our employers, Meyer. Attention {TEAM_HOST.FactionDef.Demonym} lance: we are an MRB-bonded mercenary company. We are under contract and cannot withdraw.";;;
"ThreeWayBattle_BountyHunting.dialogueList0.dialogueContent4.words";"No answer. Commander, they don't seem to be bluffing. Looks like we'll be fighting two battles at once.";"No answer. Commander, they don't seem to be bluffing. Looks like we'll be fighting two battles at once.";;;
"ThreeWayBattle_BountyHunting.dialogueList1.dialogueContent0.words";"Commander, I've been talking to our {TEAM_EMP.FactionDef.Demonym} rep and this seems to be a case of simple bad luck; apparently the bad guys wiped out a {TEAM_HOST.FactionDef.Demonym} unit just a few days ago.";"Commander, I've been talking to our {TEAM_EMP.FactionDef.Demonym} rep and this seems to be a case of simple bad luck; apparently the bad guys wiped out a {TEAM_HOST.FactionDef.Demonym} unit just a few days ago.";;;
